GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0032368	regulation of lipid transport	0.000002498942379887834	0.000002498942379887834	+1	ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000165025,ENSG00000151726,ENSG00000155368,ENSG00000198911,ENSG00000135744,ENSG00000100906,ENSG00000123384,ENSG00000130208,ENSG00000182718,ENSG00000064687,ENSG00000186951,ENSG00000025434,ENSG00000186350,ENSG00000147571,ENSG00000111684,ENSG00000169174,ENSG00000142208,ENSG00000132170,ENSG00000131408,ENSG00000137869,ENSG00000120088
GO:0050808	synapse organization	0.0000027073730340333764	0.0000027073730340333764	+1	ENSG00000130203,ENSG00000273079,ENSG00000095970,ENSG00000151834,ENSG00000151150,ENSG00000171105,ENSG00000140443,ENSG00000187672,ENSG00000145864,ENSG00000145335,ENSG00000022355,ENSG00000132535,ENSG00000130477,ENSG00000113327,ENSG00000125730,ENSG00000164061,ENSG00000105649,ENSG00000186472,ENSG00000173372,ENSG00000108798,ENSG00000169896,ENSG00000152413,ENSG00000171992,ENSG00000169242,ENSG00000137462,ENSG00000081189,ENSG00000084093,ENSG00000197959,ENSG00000176697,ENSG00000182389,ENSG00000164050,ENSG00000107742,ENSG00000188064,ENSG00000187122,ENSG00000118160,ENSG00000111859,ENSG00000070182,ENSG00000006210,ENSG00000204843,ENSG00000169933,ENSG00000168329
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.0000027654129342039706	0.0000027654129342039706	+1	ENSG00000095970,ENSG00000171105,ENSG00000140443,ENSG00000110395,ENSG00000120899,ENSG00000115310,ENSG00000111679,ENSG00000162733,ENSG00000135744,ENSG00000150093,ENSG00000182578,ENSG00000180353,ENSG00000019991,ENSG00000102755,ENSG00000148053,ENSG00000138685,ENSG00000155629,ENSG00000065361,ENSG00000165731,ENSG00000164050,ENSG00000087589,ENSG00000169047,ENSG00000011465,ENSG00000006210,ENSG00000017427,ENSG00000112715,ENSG00000169313,ENSG00000168329,ENSG00000121879
GO:0006164	purine nucleotide biosynthetic process	0.0000027864898544010563	0.0000027864898544010563	+1	ENSG00000158864,ENSG00000130414,ENSG00000095970,ENSG00000139180,ENSG00000105607,ENSG00000091140,ENSG00000174886,ENSG00000023228,ENSG00000103485,ENSG00000100714,ENSG00000115286,ENSG00000073578,ENSG00000167792,ENSG00000213619,ENSG00000151726,ENSG00000168291,ENSG00000241837
GO:0016079	synaptic vesicle exocytosis	0.000002831792406436893	0.000002831792406436893	+1	ENSG00000159082,ENSG00000145335,ENSG00000168993,ENSG00000130477,ENSG00000105649,ENSG00000176406,ENSG00000138078,ENSG00000136854,ENSG00000067715,ENSG00000186472,ENSG00000184702,ENSG00000106089,ENSG00000132639,ENSG00000099365
GO:0055094	response to lipoprotein particle	0.0000029926001238048398	0.0000029926001238048398	+1	ENSG00000130203,ENSG00000095970,ENSG00000165025,ENSG00000160255,ENSG00000136869,ENSG00000198911,ENSG00000150093,ENSG00000110651,ENSG00000158869,ENSG00000127666,ENSG00000142208,ENSG00000132170
GO:0050900	leukocyte migration	0.0000030936797739992807	0.0000030936797739992807	+1	ENSG00000107099,ENSG00000095970,ENSG00000145147,ENSG00000137845,ENSG00000165025,ENSG00000072786,ENSG00000120899,ENSG00000115310,ENSG00000117115,ENSG00000090339,ENSG00000160255,ENSG00000100599,ENSG00000182621,ENSG00000189058,ENSG00000150093,ENSG00000182578,ENSG00000102755,ENSG00000184371,ENSG00000123338,ENSG00000110651,ENSG00000110492,ENSG00000100030,ENSG00000196776,ENSG00000135046,ENSG00000168961,ENSG00000087470,ENSG00000105894,ENSG00000170989,ENSG00000158869,ENSG00000177119,ENSG00000165731,ENSG00000133800,ENSG00000254087,ENSG00000101336,ENSG00000019582,ENSG00000167851,ENSG00000111859,ENSG00000147065,ENSG00000006210,ENSG00000112715,ENSG00000169313,ENSG00000168329,ENSG00000142208,ENSG00000143546,ENSG00000163220
GO:0072522	purine-containing compound biosynthetic process	0.000004256049663824393	0.000004256049663824393	+1	ENSG00000158864,ENSG00000130414,ENSG00000095970,ENSG00000139180,ENSG00000105607,ENSG00000091140,ENSG00000174886,ENSG00000023228,ENSG00000103485,ENSG00000100714,ENSG00000115286,ENSG00000073578,ENSG00000167792,ENSG00000213619,ENSG00000151726,ENSG00000168291,ENSG00000241837
GO:0097062	dendritic spine maintenance	0.000004624100481606586	0.000004624100481606586	+1	ENSG00000130203,ENSG00000273079,ENSG00000095970,ENSG00000171105,ENSG00000140443
GO:0048589	developmental growth	0.000004784049502378149	0.000004784049502378149	+1	ENSG00000130203,ENSG00000171105,ENSG00000140575,ENSG00000131711,ENSG00000145147,ENSG00000078018,ENSG00000130477,ENSG00000115310,ENSG00000162733,ENSG00000065320,ENSG00000182621,ENSG00000189058,ENSG00000113578,ENSG00000176406,ENSG00000184347,ENSG00000067715,ENSG00000001617,ENSG00000110651,ENSG00000110492,ENSG00000109917,ENSG00000130558,ENSG00000135046,ENSG00000124785,ENSG00000138685,ENSG00000081189,ENSG00000176697,ENSG00000105894,ENSG00000178568,ENSG00000138814,ENSG00000137693,ENSG00000170989,ENSG00000018189,ENSG00000188064,ENSG00000187122,ENSG00000079805,ENSG00000157168
GO:0071402	cellular response to lipoprotein particle stimulus	0.000005286962110222677	0.000005286962110222677	+1	ENSG00000130203,ENSG00000095970,ENSG00000165025,ENSG00000160255,ENSG00000136869,ENSG00000198911,ENSG00000150093,ENSG00000110651,ENSG00000158869,ENSG00000127666,ENSG00000142208,ENSG00000132170
GO:0045807	positive regulation of endocytosis	0.000006631546438250226	0.000006631546438250226	+1	ENSG00000130203,ENSG00000095970,ENSG00000197943,ENSG00000118473,ENSG00000171105,ENSG00000244731,ENSG00000051523,ENSG00000145335,ENSG00000110395,ENSG00000120885,ENSG00000125730,ENSG00000123384,ENSG00000182718,ENSG00000123338,ENSG00000064687,ENSG00000196776,ENSG00000081237,ENSG00000109072,ENSG00000134516,ENSG00000158869,ENSG00000177119
GO:0007409	axonogenesis	0.000006769006140278143	0.000006769006140278143	+1	ENSG00000130203,ENSG00000151150,ENSG00000131711,ENSG00000055163,ENSG00000145147,ENSG00000078018,ENSG00000175866,ENSG00000145242,ENSG00000149269,ENSG00000115310,ENSG00000197892,ENSG00000169855,ENSG00000021645,ENSG00000065320,ENSG00000105649,ENSG00000184347,ENSG00000117600,ENSG00000136854,ENSG00000001617,ENSG00000182168,ENSG00000129116,ENSG00000258947,ENSG00000148053,ENSG00000130558,ENSG00000169242,ENSG00000160145,ENSG00000114554,ENSG00000176697,ENSG00000018189,ENSG00000173402,ENSG00000165731,ENSG00000164050,ENSG00000116641,ENSG00000188064,ENSG00000187122,ENSG00000197956,ENSG00000079805
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	0.000007037697641052087	0.000007037697641052087	+1	ENSG00000095970,ENSG00000197943,ENSG00000132535,ENSG00000120899,ENSG00000111679,ENSG00000160255,ENSG00000104332,ENSG00000135744,ENSG00000182578,ENSG00000180353,ENSG00000019991,ENSG00000026508,ENSG00000081237,ENSG00000169242,ENSG00000138496,ENSG00000109072,ENSG00000067182,ENSG00000178568,ENSG00000134352,ENSG00000254087,ENSG00000116584,ENSG00000109670,ENSG00000164136,ENSG00000087589,ENSG00000019582,ENSG00000157168,ENSG00000167851,ENSG00000111859,ENSG00000017427,ENSG00000112715,ENSG00000184349
GO:0007159	leukocyte cell-cell adhesion	0.000008299166384135229	0.000008299166384135229	+1	ENSG00000196126,ENSG00000107099,ENSG00000204287,ENSG00000092820,ENSG00000136235,ENSG00000203710,ENSG00000242574,ENSG00000165025,ENSG00000124145,ENSG00000135426,ENSG00000111679,ENSG00000090339,ENSG00000160255,ENSG00000149781,ENSG00000141968,ENSG00000204252,ENSG00000150093,ENSG00000026508,ENSG00000135077,ENSG00000123338,ENSG00000110651,ENSG00000110492,ENSG00000163513,ENSG00000196776,ENSG00000081237,ENSG00000135046,ENSG00000186951,ENSG00000168961,ENSG00000134352,ENSG00000138814,ENSG00000162511,ENSG00000254087,ENSG00000164136,ENSG00000167851,ENSG00000144802,ENSG00000114013,ENSG00000147065,ENSG00000017427,ENSG00000168329,ENSG00000155659,ENSG00000142208,ENSG00000167123,ENSG00000121879,ENSG00000143546,ENSG00000163220,ENSG00000163599
GO:1902992	negative regulation of amyloid precursor protein catabolic process	0.000008512071726590564	0.000008512071726590564	+1	ENSG00000130203,ENSG00000073921,ENSG00000136717,ENSG00000120885,ENSG00000115310,ENSG00000064687,ENSG00000148053,ENSG00000139970,ENSG00000133318,ENSG00000017427
GO:0150076	neuroinflammatory response	0.000009156219829059878	0.000009156219829059878	+1	ENSG00000095970,ENSG00000197943,ENSG00000145335,ENSG00000120885,ENSG00000160255,ENSG00000011600,ENSG00000150093,ENSG00000123384,ENSG00000173372,ENSG00000169896,ENSG00000081237,ENSG00000176046,ENSG00000134780,ENSG00000006210,ENSG00000017427,ENSG00000168329
GO:0009152	purine ribonucleotide biosynthetic process	0.000012058692921699894	0.000012058692921699894	+1	ENSG00000158864,ENSG00000130414,ENSG00000095970,ENSG00000139180,ENSG00000105607,ENSG00000091140,ENSG00000174886,ENSG00000023228,ENSG00000115286,ENSG00000073578,ENSG00000167792,ENSG00000213619,ENSG00000151726,ENSG00000168291,ENSG00000241837
GO:0001667	ameboidal-type cell migration	0.00001229796222397798	0.00001229796222397798	+1	ENSG00000130203,ENSG00000197943,ENSG00000140575,ENSG00000154229,ENSG00000145147,ENSG00000150760,ENSG00000048052,ENSG00000103811,ENSG00000152661,ENSG00000120899,ENSG00000146122,ENSG00000115310,ENSG00000051382,ENSG00000169855,ENSG00000197256,ENSG00000162733,ENSG00000135744,ENSG00000111961,ENSG00000150093,ENSG00000164619,ENSG00000113578,ENSG00000079308,ENSG00000124782,ENSG00000141646,ENSG00000001617,ENSG00000135046,ENSG00000138685,ENSG00000081189,ENSG00000105220,ENSG00000185591,ENSG00000153233,ENSG00000105894,ENSG00000178568,ENSG00000122194,ENSG00000106211
GO:0042776	proton motive force-driven mitochondrial ATP synthesis	0.000013749922254324321	0.000013749922254324321	+1	ENSG00000158864,ENSG00000130414,ENSG00000139180,ENSG00000174886,ENSG00000023228,ENSG00000115286,ENSG00000073578,ENSG00000167792,ENSG00000213619,ENSG00000241837
GO:0042119	neutrophil activation	0.000014032779340897503	0.000014032779340897503	+1	ENSG00000165025,ENSG00000160255,ENSG00000011600,ENSG00000169896,ENSG00000124126,ENSG00000135046,ENSG00000066336,ENSG00000239998,ENSG00000158869,ENSG00000116266,ENSG00000164136,ENSG00000167851
GO:0036230	granulocyte activation	0.000015976169316516832	0.000015976169316516832	+1	ENSG00000165025,ENSG00000160255,ENSG00000011600,ENSG00000103496,ENSG00000169896,ENSG00000124126,ENSG00000135046,ENSG00000066336,ENSG00000239998,ENSG00000158869,ENSG00000116266,ENSG00000164136,ENSG00000167851
GO:0051051	negative regulation of transport	0.00001745544012453891	0.00001745544012453891	+1	ENSG00000130203,ENSG00000069966,ENSG00000151150,ENSG00000073921,ENSG00000136717,ENSG00000077522,ENSG00000145335,ENSG00000132535,ENSG00000152661,ENSG00000120899,ENSG00000104332,ENSG00000100599,ENSG00000198911,ENSG00000189058,ENSG00000130208,ENSG00000182718,ENSG00000123338,ENSG00000064687,ENSG00000150907,ENSG00000196776,ENSG00000135046,ENSG00000137462,ENSG00000168961,ENSG00000084093,ENSG00000099365,ENSG00000105383,ENSG00000129667,ENSG00000025434,ENSG00000067182,ENSG00000066336,ENSG00000138814,ENSG00000065361,ENSG00000147571,ENSG00000116266,ENSG00000019582,ENSG00000157168,ENSG00000167851,ENSG00000047410,ENSG00000169047
GO:0050764	regulation of phagocytosis	0.000019543354910946954	0.000019543354910946954	+1	ENSG00000095970,ENSG00000197943,ENSG00000244731,ENSG00000051523,ENSG00000165025,ENSG00000125730,ENSG00000123338,ENSG00000064687,ENSG00000196776,ENSG00000081237,ENSG00000137462,ENSG00000134516,ENSG00000158869,ENSG00000177119,ENSG00000164136,ENSG00000011347,ENSG00000101336,ENSG00000167851
GO:0007229	integrin-mediated signaling pathway	0.00001978481000283036	0.00001978481000283036	+1	ENSG00000132470,ENSG00000137845,ENSG00000150760,ENSG00000165025,ENSG00000120899,ENSG00000160255,ENSG00000115956,ENSG00000149781,ENSG00000154734,ENSG00000112851,ENSG00000150093,ENSG00000169756,ENSG00000172037,ENSG00000169896,ENSG00000196776,ENSG00000082781
GO:0050890	cognition	0.00002127765224620775	0.00002127765224620775	+1	ENSG00000130203,ENSG00000273079,ENSG00000204287,ENSG00000095970,ENSG00000159082,ENSG00000183454,ENSG00000174469,ENSG00000171105,ENSG00000073921,ENSG00000132535,ENSG00000021645,ENSG00000182621,ENSG00000064687,ENSG00000100030,ENSG00000148053,ENSG00000136531,ENSG00000137462,ENSG00000081189,ENSG00000118515,ENSG00000176697,ENSG00000105894,ENSG00000147571,ENSG00000168309,ENSG00000118160,ENSG00000106278,ENSG00000111859
GO:0009260	ribonucleotide biosynthetic process	0.000023626848386093142	0.000023626848386093142	+1	ENSG00000158864,ENSG00000130414,ENSG00000095970,ENSG00000139180,ENSG00000105607,ENSG00000091140,ENSG00000174886,ENSG00000023228,ENSG00000115286,ENSG00000073578,ENSG00000167792,ENSG00000213619,ENSG00000151726,ENSG00000168291,ENSG00000241837
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.000023889102170227747	0.000023889102170227747	+1	ENSG00000095970,ENSG00000171105,ENSG00000140443,ENSG00000110395,ENSG00000120899,ENSG00000115310,ENSG00000111679,ENSG00000051382,ENSG00000168610,ENSG00000162733,ENSG00000135744,ENSG00000150093,ENSG00000182578,ENSG00000180353,ENSG00000019991,ENSG00000102755,ENSG00000148053,ENSG00000138685,ENSG00000186951,ENSG00000155629,ENSG00000065361,ENSG00000173402,ENSG00000165731,ENSG00000164050,ENSG00000087589,ENSG00000169047,ENSG00000011465,ENSG00000006210,ENSG00000017427,ENSG00000166924,ENSG00000112715,ENSG00000169313,ENSG00000168329,ENSG00000107679,ENSG00000142208,ENSG00000121879
GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.000024435279401012745	0.000024435279401012745	+1	ENSG00000095970,ENSG00000171105,ENSG00000140443,ENSG00000110395,ENSG00000120899,ENSG00000115310,ENSG00000111679,ENSG00000051382,ENSG00000162733,ENSG00000135744,ENSG00000150093,ENSG00000182578,ENSG00000180353,ENSG00000019991,ENSG00000102755,ENSG00000148053,ENSG00000138685,ENSG00000186951,ENSG00000155629,ENSG00000065361,ENSG00000173402,ENSG00000165731,ENSG00000164050,ENSG00000087589,ENSG00000169047,ENSG00000011465,ENSG00000006210,ENSG00000017427,ENSG00000112715,ENSG00000169313,ENSG00000168329,ENSG00000107679,ENSG00000121879
GO:0002283	neutrophil activation involved in immune response	0.00002478640395537931	0.00002478640395537931	+1	ENSG00000165025,ENSG00000160255,ENSG00000011600,ENSG00000169896,ENSG00000066336,ENSG00000239998,ENSG00000158869,ENSG00000116266
GO:0006754	ATP biosynthetic process	0.000025685005703702127	0.000025685005703702127	+1	ENSG00000158864,ENSG00000130414,ENSG00000095970,ENSG00000139180,ENSG00000174886,ENSG00000023228,ENSG00000115286,ENSG00000073578,ENSG00000167792,ENSG00000213619,ENSG00000241837
GO:1902003	regulation of amyloid-beta formation	0.00002595260714783004	0.00002595260714783004	+1	ENSG00000130203,ENSG00000073921,ENSG00000136717,ENSG00000120885,ENSG00000115310,ENSG00000064687,ENSG00000148053,ENSG00000169242,ENSG00000185591,ENSG00000139970,ENSG00000133318
GO:0007599	hemostasis	0.000026103391509808453	0.000026103391509808453	+1	ENSG00000130203,ENSG00000197943,ENSG00000172500,ENSG00000154229,ENSG00000213719,ENSG00000165025,ENSG00000051382,ENSG00000115956,ENSG00000149781,ENSG00000141968,ENSG00000136869,ENSG00000159176,ENSG00000136854,ENSG00000100605,ENSG00000151702,ENSG00000105220,ENSG00000109072,ENSG00000167397,ENSG00000134352,ENSG00000122194,ENSG00000106211,ENSG00000137076,ENSG00000158869,ENSG00000177119,ENSG00000254087,ENSG00000116266
GO:0071404	cellular response to low-density lipoprotein particle stimulus	0.000027209711364528403	0.000027209711364528403	+1	ENSG00000095970,ENSG00000165025,ENSG00000160255,ENSG00000136869,ENSG00000198911,ENSG00000150093,ENSG00000110651,ENSG00000158869,ENSG00000127666,ENSG00000142208,ENSG00000132170
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	0.00003257660209305549	0.00003257660209305549	+1	ENSG00000158864,ENSG00000130414,ENSG00000095970,ENSG00000139180,ENSG00000174886,ENSG00000023228,ENSG00000115286,ENSG00000073578,ENSG00000167792,ENSG00000213619,ENSG00000241837
GO:0009145	purine nucleoside triphosphate biosynthetic process	0.00003257660209305549	0.00003257660209305549	+1	ENSG00000158864,ENSG00000130414,ENSG00000095970,ENSG00000139180,ENSG00000174886,ENSG00000023228,ENSG00000115286,ENSG00000073578,ENSG00000167792,ENSG00000213619,ENSG00000241837
GO:1902991	regulation of amyloid precursor protein catabolic process	0.00003525715922124411	0.00003525715922124411	+1	ENSG00000130203,ENSG00000073921,ENSG00000136717,ENSG00000120885,ENSG00000115310,ENSG00000064687,ENSG00000148053,ENSG00000169242,ENSG00000185591,ENSG00000139970,ENSG00000133318,ENSG00000254087
GO:0046390	ribose phosphate biosynthetic process	0.000036221666563883914	0.000036221666563883914	+1	ENSG00000158864,ENSG00000130414,ENSG00000095970,ENSG00000139180,ENSG00000105607,ENSG00000091140,ENSG00000174886,ENSG00000023228,ENSG00000115286,ENSG00000073578,ENSG00000167792,ENSG00000213619,ENSG00000151726,ENSG00000168291,ENSG00000241837
GO:0015986	proton motive force-driven ATP synthesis	0.00003820937967383212	0.00003820937967383212	+1	ENSG00000158864,ENSG00000130414,ENSG00000139180,ENSG00000174886,ENSG00000023228,ENSG00000115286,ENSG00000073578,ENSG00000167792,ENSG00000213619,ENSG00000241837
GO:0034109	homotypic cell-cell adhesion	0.000038254808703061436	0.000038254808703061436	+1	ENSG00000151150,ENSG00000172500,ENSG00000154229,ENSG00000213719,ENSG00000165025,ENSG00000051382,ENSG00000115956,ENSG00000149781,ENSG00000159176,ENSG00000136854,ENSG00000119139,ENSG00000134352,ENSG00000137710,ENSG00000106211,ENSG00000137076,ENSG00000254087,ENSG00000116266
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	0.000043373715441481204	0.000043373715441481204	+1	ENSG00000197943,ENSG00000051523,ENSG00000165025,ENSG00000120885,ENSG00000168610,ENSG00000136869,ENSG00000011600,ENSG00000135077,ENSG00000081237,ENSG00000137462,ENSG00000168961,ENSG00000239998,ENSG00000106211,ENSG00000115267,ENSG00000116584,ENSG00000172247,ENSG00000174125,ENSG00000114013
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	0.0000444622841731994	0.0000444622841731994	+1	ENSG00000158864,ENSG00000130414,ENSG00000139180,ENSG00000023228,ENSG00000115286,ENSG00000145335,ENSG00000167792,ENSG00000213619
GO:0090066	regulation of anatomical structure size	0.00004493342087929227	0.00004493342087929227	+1	ENSG00000130203,ENSG00000073921,ENSG00000136717,ENSG00000077522,ENSG00000145147,ENSG00000128512,ENSG00000078018,ENSG00000117298,ENSG00000175866,ENSG00000100106,ENSG00000120899,ENSG00000146122,ENSG00000115310,ENSG00000103187,ENSG00000115956,ENSG00000065320,ENSG00000100599,ENSG00000141968,ENSG00000148180,ENSG00000135744,ENSG00000150093,ENSG00000180353,ENSG00000123338,ENSG00000001617,ENSG00000161203,ENSG00000148700,ENSG00000130558,ENSG00000071127,ENSG00000159640,ENSG00000176697,ENSG00000137710,ENSG00000135441,ENSG00000177119,ENSG00000018189,ENSG00000124067,ENSG00000070961,ENSG00000079805,ENSG00000101336
GO:1902430	negative regulation of amyloid-beta formation	0.00004913615025011916	0.00004913615025011916	+1	ENSG00000130203,ENSG00000136717,ENSG00000120885,ENSG00000115310,ENSG00000064687,ENSG00000148053,ENSG00000139970,ENSG00000133318,ENSG00000017427
GO:0048771	tissue remodeling	0.00004947420319796583	0.00004947420319796583	+1	ENSG00000154229,ENSG00000136235,ENSG00000165025,ENSG00000152661,ENSG00000120899,ENSG00000168918,ENSG00000162733,ENSG00000104332,ENSG00000135744,ENSG00000182578,ENSG00000110492,ENSG00000081189,ENSG00000159640,ENSG00000105894,ENSG00000170989,ENSG00000135926,ENSG00000164136,ENSG00000011347,ENSG00000183160
GO:0042987	amyloid precursor protein catabolic process	0.000051619502388010995	0.000051619502388010995	+1	ENSG00000130203,ENSG00000073921,ENSG00000136717,ENSG00000137845,ENSG00000120885,ENSG00000115310,ENSG00000064687,ENSG00000148053,ENSG00000169242,ENSG00000185591,ENSG00000139970,ENSG00000133318,ENSG00000254087,ENSG00000017427,ENSG00000168615
GO:0009201	ribonucleoside triphosphate biosynthetic process	0.000057527398681629925	0.000057527398681629925	+1	ENSG00000158864,ENSG00000130414,ENSG00000095970,ENSG00000139180,ENSG00000174886,ENSG00000023228,ENSG00000115286,ENSG00000073578,ENSG00000167792,ENSG00000213619,ENSG00000241837
GO:0032760	positive regulation of tumor necrosis factor production	0.00005762071087388963	0.00005762071087388963	+1	ENSG00000197943,ENSG00000051523,ENSG00000165025,ENSG00000120885,ENSG00000168610,ENSG00000136869,ENSG00000011600,ENSG00000135077,ENSG00000081237,ENSG00000137462,ENSG00000168961,ENSG00000239998,ENSG00000106211,ENSG00000115267,ENSG00000116584,ENSG00000172247,ENSG00000174125
GO:1904646	cellular response to amyloid-beta	0.000059746578720045674	0.000059746578720045674	+1	ENSG00000095970,ENSG00000140443,ENSG00000152661,ENSG00000105409,ENSG00000090339,ENSG00000136869,ENSG00000123384,ENSG00000141837,ENSG00000064300
GO:0070661	leukocyte proliferation	0.00006740468095234192	0.00006740468095234192	+1	ENSG00000196126,ENSG00000107099,ENSG00000095970,ENSG00000136235,ENSG00000203710,ENSG00000242574,ENSG00000165025,ENSG00000120885,ENSG00000124145,ENSG00000011600,ENSG00000171791,ENSG00000182578,ENSG00000184371,ENSG00000123338,ENSG00000110651,ENSG00000163513,ENSG00000100030,ENSG00000081237,ENSG00000135046,ENSG00000168961,ENSG00000081189,ENSG00000159640,ENSG00000134352,ENSG00000138814,ENSG00000254087,ENSG00000164136,ENSG00000019582,ENSG00000167851,ENSG00000114013,ENSG00000012124,ENSG00000147065,ENSG00000006210,ENSG00000017427,ENSG00000155659,ENSG00000163563,ENSG00000163599
GO:2000379	positive regulation of reactive oxygen species metabolic process	0.00007985550932760887	0.00007985550932760887	+1	ENSG00000197943,ENSG00000051523,ENSG00000145335,ENSG00000165025,ENSG00000160255,ENSG00000136869,ENSG00000011600,ENSG00000135744,ENSG00000198743,ENSG00000163513,ENSG00000169896
GO:0006836	neurotransmitter transport	0.00008608475623495738	0.00008608475623495738	+1	ENSG00000159082,ENSG00000145335,ENSG00000168993,ENSG00000130477,ENSG00000149927,ENSG00000110436,ENSG00000150093,ENSG00000105649,ENSG00000176406,ENSG00000138078,ENSG00000136854,ENSG00000067715,ENSG00000186472,ENSG00000184702,ENSG00000106089,ENSG00000132639,ENSG00000081189,ENSG00000099365,ENSG00000089169,ENSG00000116266,ENSG00000157152,ENSG00000011347,ENSG00000134294
GO:1905952	regulation of lipid localization	0.00009028711139997686	0.00009028711139997686	+1	ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000165025,ENSG00000151726,ENSG00000155368,ENSG00000125730,ENSG00000198911,ENSG00000135744,ENSG00000100906,ENSG00000123384,ENSG00000130208,ENSG00000182718,ENSG00000064687,ENSG00000186951,ENSG00000025434,ENSG00000186350,ENSG00000147571,ENSG00000111684,ENSG00000169174,ENSG00000142208,ENSG00000132170,ENSG00000131408,ENSG00000137869,ENSG00000120088
GO:0014910	regulation of smooth muscle cell migration	0.00009300593767730742	0.00009300593767730742	+1	ENSG00000145147,ENSG00000128512,ENSG00000154734,ENSG00000123384,ENSG00000115461,ENSG00000110492,ENSG00000081189,ENSG00000109072,ENSG00000159640,ENSG00000116641,ENSG00000163191,ENSG00000017427
GO:0031623	receptor internalization	0.00009342307649121026	0.00009342307649121026	+1	ENSG00000106976,ENSG00000171105,ENSG00000073921,ENSG00000145335,ENSG00000132535,ENSG00000165025,ENSG00000006125,ENSG00000160255,ENSG00000100599,ENSG00000150093,ENSG00000123384,ENSG00000182718,ENSG00000110651,ENSG00000161203,ENSG00000197959,ENSG00000158869,ENSG00000196961,ENSG00000079805,ENSG00000157168,ENSG00000112715,ENSG00000169174
GO:0071706	tumor necrosis factor superfamily cytokine production	0.00009786408594331149	0.00009786408594331149	+1	ENSG00000197943,ENSG00000051523,ENSG00000165025,ENSG00000120885,ENSG00000111679,ENSG00000168610,ENSG00000136869,ENSG00000011600,ENSG00000135077,ENSG00000196776,ENSG00000081237,ENSG00000137462,ENSG00000168961,ENSG00000105383,ENSG00000239998,ENSG00000106211,ENSG00000115267,ENSG00000116584,ENSG00000172247,ENSG00000174125,ENSG00000114013,ENSG00000006210,ENSG00000017427,ENSG00000168329
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	0.00009786408594331149	0.00009786408594331149	+1	ENSG00000197943,ENSG00000051523,ENSG00000165025,ENSG00000120885,ENSG00000111679,ENSG00000168610,ENSG00000136869,ENSG00000011600,ENSG00000135077,ENSG00000196776,ENSG00000081237,ENSG00000137462,ENSG00000168961,ENSG00000105383,ENSG00000239998,ENSG00000106211,ENSG00000115267,ENSG00000116584,ENSG00000172247,ENSG00000174125,ENSG00000114013,ENSG00000006210,ENSG00000017427,ENSG00000168329
GO:0009142	nucleoside triphosphate biosynthetic process	0.00009825404075767504	0.00009825404075767504	+1	ENSG00000158864,ENSG00000130414,ENSG00000095970,ENSG00000139180,ENSG00000174886,ENSG00000023228,ENSG00000115286,ENSG00000073578,ENSG00000167792,ENSG00000213619,ENSG00000241837
GO:0002275	myeloid cell activation involved in immune response	0.0000997500761156137	0.0000997500761156137	+1	ENSG00000095970,ENSG00000197943,ENSG00000165025,ENSG00000160255,ENSG00000011600,ENSG00000103496,ENSG00000169896,ENSG00000168961,ENSG00000134516,ENSG00000066336,ENSG00000239998,ENSG00000158869,ENSG00000254087,ENSG00000116266,ENSG00000167851
GO:0010632	regulation of epithelial cell migration	0.00010095590161537603	0.00010095590161537603	+1	ENSG00000130203,ENSG00000197943,ENSG00000154229,ENSG00000145147,ENSG00000150760,ENSG00000048052,ENSG00000103811,ENSG00000120899,ENSG00000115310,ENSG00000051382,ENSG00000135744,ENSG00000111961,ENSG00000164619,ENSG00000113578,ENSG00000124782,ENSG00000135046,ENSG00000138685,ENSG00000081189,ENSG00000105220,ENSG00000185591,ENSG00000153233,ENSG00000105894,ENSG00000122194,ENSG00000106211,ENSG00000110880,ENSG00000144724,ENSG00000011465,ENSG00000112562,ENSG00000168615,ENSG00000112715,ENSG00000142208,ENSG00000132170
GO:0062013	positive regulation of small molecule metabolic process	0.00010395340783977925	0.00010395340783977925	+1	ENSG00000130203,ENSG00000095970,ENSG00000171105,ENSG00000145335,ENSG00000198911,ENSG00000113578,ENSG00000150907,ENSG00000114166,ENSG00000135046,ENSG00000186951,ENSG00000167986,ENSG00000165280,ENSG00000025434,ENSG00000074800,ENSG00000112531,ENSG00000072310,ENSG00000019582,ENSG00000169047,ENSG00000017427,ENSG00000142208,ENSG00000132170,ENSG00000131408
