GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0061564	axon development	0.000005161777967284565	0.000005161777967284565	+1	ENSG00000130203,ENSG00000151150,ENSG00000055163,ENSG00000131711,ENSG00000175866,ENSG00000145147,ENSG00000165731,ENSG00000078018,ENSG00000109917,ENSG00000001617,ENSG00000169242,ENSG00000148053,ENSG00000145242,ENSG00000112715,ENSG00000149269,ENSG00000169855,ENSG00000115310,ENSG00000184347,ENSG00000197892,ENSG00000021645,ENSG00000065320,ENSG00000170017,ENSG00000176697,ENSG00000189058,ENSG00000116641,ENSG00000164600,ENSG00000182168,ENSG00000105649,ENSG00000188064,ENSG00000136854,ENSG00000117600,ENSG00000184349,ENSG00000258947,ENSG00000129116,ENSG00000130558,ENSG00000114554,ENSG00000157064,ENSG00000187122,ENSG00000079805,ENSG00000105894,ENSG00000160145,ENSG00000168621,ENSG00000173402,ENSG00000018189,ENSG00000164050,ENSG00000197956,ENSG00000123560,ENSG00000162068
GO:1900223	positive regulation of amyloid-beta clearance	0.0000057818832271231754	0.0000057818832271231754	+1	ENSG00000130203,ENSG00000095970,ENSG00000064687
GO:0032374	regulation of cholesterol transport	0.0000059140343628287645	0.0000059140343628287645	+1	ENSG00000130203,ENSG00000095970,ENSG00000064687,ENSG00000141338,ENSG00000025434,ENSG00000130208,ENSG00000198911,ENSG00000111684,ENSG00000169174,ENSG00000186350,ENSG00000100906,ENSG00000123384,ENSG00000182718,ENSG00000132170,ENSG00000131408
GO:0032371	regulation of sterol transport	0.0000059140343628287645	0.0000059140343628287645	+1	ENSG00000130203,ENSG00000095970,ENSG00000064687,ENSG00000141338,ENSG00000025434,ENSG00000130208,ENSG00000198911,ENSG00000111684,ENSG00000169174,ENSG00000186350,ENSG00000100906,ENSG00000123384,ENSG00000182718,ENSG00000132170,ENSG00000131408
GO:0007159	leukocyte cell-cell adhesion	0.000006197623504209183	0.000006197623504209183	+1	ENSG00000107099,ENSG00000196126,ENSG00000204287,ENSG00000203710,ENSG00000242574,ENSG00000204252,ENSG00000092820,ENSG00000136235,ENSG00000110651,ENSG00000135077,ENSG00000165025,ENSG00000135426,ENSG00000163513,ENSG00000168961,ENSG00000111679,ENSG00000168329,ENSG00000124145,ENSG00000134352,ENSG00000090339,ENSG00000186951,ENSG00000160255,ENSG00000149781,ENSG00000138814,ENSG00000141968,ENSG00000167851,ENSG00000144802,ENSG00000150093,ENSG00000254087,ENSG00000164136,ENSG00000142208,ENSG00000162511,ENSG00000110492,ENSG00000167123,ENSG00000026508,ENSG00000123338,ENSG00000121879,ENSG00000196776,ENSG00000081237,ENSG00000135046
GO:0048488	synaptic vesicle endocytosis	0.0000070333619819844415	0.0000070333619819844415	+1	ENSG00000159082,ENSG00000106976,ENSG00000065000,ENSG00000103723,ENSG00000116675,ENSG00000073921,ENSG00000124507,ENSG00000145335,ENSG00000006125,ENSG00000065609,ENSG00000067715,ENSG00000161203,ENSG00000106089,ENSG00000079805,ENSG00000197959
GO:0140238	presynaptic endocytosis	0.0000070333619819844415	0.0000070333619819844415	+1	ENSG00000159082,ENSG00000106976,ENSG00000065000,ENSG00000103723,ENSG00000116675,ENSG00000073921,ENSG00000124507,ENSG00000145335,ENSG00000006125,ENSG00000065609,ENSG00000067715,ENSG00000161203,ENSG00000106089,ENSG00000079805,ENSG00000197959
GO:0050890	cognition	0.000008513939051050862	0.000008513939051050862	+1	ENSG00000130203,ENSG00000095970,ENSG00000064687,ENSG00000273079,ENSG00000204287,ENSG00000174469,ENSG00000159082,ENSG00000183454
GO:0050867	positive regulation of cell activation	0.000009944061854945438	0.000009944061854945438	+1	ENSG00000095970,ENSG00000107099,ENSG00000196126,ENSG00000204287,ENSG00000203710,ENSG00000242574,ENSG00000168918,ENSG00000136869,ENSG00000204252,ENSG00000110651,ENSG00000127666,ENSG00000165025,ENSG00000135426,ENSG00000163513,ENSG00000081189,ENSG00000130202,ENSG00000168961,ENSG00000111679,ENSG00000115956,ENSG00000134352,ENSG00000138814,ENSG00000141968,ENSG00000066336,ENSG00000011600,ENSG00000171791,ENSG00000144802,ENSG00000239998,ENSG00000254087,ENSG00000164136,ENSG00000142208,ENSG00000110492,ENSG00000123338,ENSG00000121879,ENSG00000196776,ENSG00000081237,ENSG00000135046
GO:0002275	myeloid cell activation involved in immune response	0.000009996175022748746	0.000009996175022748746	+1	ENSG00000197943,ENSG00000095970,ENSG00000165025,ENSG00000168961,ENSG00000168329,ENSG00000103496,ENSG00000160255,ENSG00000158869,ENSG00000134516,ENSG00000066336,ENSG00000167851,ENSG00000011600,ENSG00000239998,ENSG00000254087,ENSG00000169896
GO:0007611	learning or memory	0.000011977499120257425	0.000011977499120257425	+1	ENSG00000130203,ENSG00000095970,ENSG00000064687,ENSG00000273079,ENSG00000174469,ENSG00000159082,ENSG00000183454,ENSG00000171105,ENSG00000073921,ENSG00000132535,ENSG00000148053,ENSG00000081189,ENSG00000137462,ENSG00000118515,ENSG00000021645,ENSG00000176697,ENSG00000182621,ENSG00000111859,ENSG00000100030,ENSG00000106278,ENSG00000136531,ENSG00000105894
GO:0036465	synaptic vesicle recycling	0.000014359951352082513	0.000014359951352082513	+1	ENSG00000159082,ENSG00000106976,ENSG00000065000,ENSG00000103723,ENSG00000116675,ENSG00000073921,ENSG00000124507,ENSG00000145335,ENSG00000006125,ENSG00000065609,ENSG00000105649,ENSG00000067715,ENSG00000161203,ENSG00000106089,ENSG00000079805,ENSG00000197959,ENSG00000011347
GO:0150076	neuroinflammatory response	0.00001771060583378939	0.00001771060583378939	+1	ENSG00000197943,ENSG00000095970,ENSG00000145335,ENSG00000120885,ENSG00000168329,ENSG00000160255,ENSG00000011600,ENSG00000150093,ENSG00000123384,ENSG00000176046,ENSG00000169896,ENSG00000173372,ENSG00000006210,ENSG00000081237,ENSG00000134780,ENSG00000017427
GO:0033344	cholesterol efflux	0.000018897502076220367	0.000018897502076220367	+1	ENSG00000130203,ENSG00000095970,ENSG00000064687,ENSG00000141338,ENSG00000025434
GO:0060100	positive regulation of phagocytosis, engulfment	0.000019809812823430602	0.000019809812823430602	+1	ENSG00000197943,ENSG00000095970,ENSG00000064687
GO:1905155	positive regulation of membrane invagination	0.000019809812823430602	0.000019809812823430602	+1	ENSG00000197943,ENSG00000095970,ENSG00000064687
GO:1902992	negative regulation of amyloid precursor protein catabolic process	0.000021727683205367474	0.000021727683205367474	+1	ENSG00000130203,ENSG00000064687,ENSG00000136717,ENSG00000073921,ENSG00000148053,ENSG00000120885,ENSG00000115310,ENSG00000139970,ENSG00000133318,ENSG00000017427
GO:1905952	regulation of lipid localization	0.00002331634530934018	0.00002331634530934018	+1	ENSG00000130203,ENSG00000095970,ENSG00000064687,ENSG00000141338,ENSG00000135744,ENSG00000025434,ENSG00000130208,ENSG00000165025,ENSG00000198911,ENSG00000111684,ENSG00000151726,ENSG00000169174,ENSG00000186951,ENSG00000155368,ENSG00000125730,ENSG00000186350,ENSG00000100906,ENSG00000123384,ENSG00000142208,ENSG00000182718,ENSG00000132170,ENSG00000131408
GO:0015980	energy derivation by oxidation of organic compounds	0.000023812738136998784	0.000023812738136998784	+1	ENSG00000158864,ENSG00000130414,ENSG00000100504,ENSG00000174886,ENSG00000139180,ENSG00000126267,ENSG00000171105,ENSG00000140374,ENSG00000023228,ENSG00000115286,ENSG00000169021,ENSG00000073578,ENSG00000145335,ENSG00000167792,ENSG00000112992,ENSG00000131143,ENSG00000213619,ENSG00000241837,ENSG00000146701,ENSG00000185436,ENSG00000168291,ENSG00000146729,ENSG00000142208,ENSG00000186010,ENSG00000176046,ENSG00000145494,ENSG00000156467,ENSG00000100412,ENSG00000135940,ENSG00000165280,ENSG00000135441,ENSG00000162433,ENSG00000014641,ENSG00000169047,ENSG00000140740,ENSG00000017427,ENSG00000062485,ENSG00000010256
GO:0140053	mitochondrial gene expression	0.000024150281859366414	0.000024150281859366414	+1	ENSG00000138095,ENSG00000116221,ENSG00000055950,ENSG00000175110,ENSG00000204568,ENSG00000180992,ENSG00000136897,ENSG00000135900,ENSG00000167862,ENSG00000178952,ENSG00000154719,ENSG00000175581,ENSG00000185608,ENSG00000169288,ENSG00000122140,ENSG00000173141,ENSG00000149792,ENSG00000259494,ENSG00000185414,ENSG00000181610,ENSG00000116898,ENSG00000262814,ENSG00000204822,ENSG00000182180,ENSG00000166902,ENSG00000137547,ENSG00000158042,ENSG00000132676,ENSG00000174547
GO:0051051	negative regulation of transport	0.000026790307800146586	0.000026790307800146586	+1	ENSG00000130203,ENSG00000064687,ENSG00000025434,ENSG00000069966,ENSG00000100599,ENSG00000151150,ENSG00000130208,ENSG00000136717,ENSG00000073921,ENSG00000145335,ENSG00000077522,ENSG00000132535,ENSG00000198911,ENSG00000065361,ENSG00000105383,ENSG00000152661,ENSG00000120899,ENSG00000168961,ENSG00000137462,ENSG00000169174,ENSG00000157168,ENSG00000084093,ENSG00000104332,ENSG00000138814,ENSG00000129667,ENSG00000066336,ENSG00000189058,ENSG00000167851,ENSG00000067182,ENSG00000142208,ENSG00000182718,ENSG00000123338,ENSG00000150907,ENSG00000131408,ENSG00000196776,ENSG00000135046,ENSG00000099365,ENSG00000116266,ENSG00000019582,ENSG00000120088,ENSG00000169047,ENSG00000147571,ENSG00000047410
GO:0050808	synapse organization	0.000027249840042818766	0.000027249840042818766	+1	ENSG00000130203,ENSG00000095970,ENSG00000273079,ENSG00000151834,ENSG00000151150,ENSG00000171105,ENSG00000140443,ENSG00000187672,ENSG00000145864,ENSG00000145335,ENSG00000132535,ENSG00000022355,ENSG00000169242,ENSG00000108798,ENSG00000130477,ENSG00000081189,ENSG00000137462,ENSG00000168329,ENSG00000113327,ENSG00000084093,ENSG00000182389,ENSG00000164061,ENSG00000176697,ENSG00000125730,ENSG00000070182,ENSG00000105649,ENSG00000111859,ENSG00000188064,ENSG00000186472,ENSG00000169896,ENSG00000173372,ENSG00000171992,ENSG00000152413,ENSG00000006210
GO:0002696	positive regulation of leukocyte activation	0.00002919707559592481	0.00002919707559592481	+1	ENSG00000095970,ENSG00000107099,ENSG00000196126,ENSG00000204287,ENSG00000203710,ENSG00000242574,ENSG00000168918,ENSG00000136869,ENSG00000204252,ENSG00000110651,ENSG00000127666,ENSG00000165025,ENSG00000135426,ENSG00000163513,ENSG00000081189,ENSG00000130202,ENSG00000168961,ENSG00000111679,ENSG00000134352,ENSG00000138814,ENSG00000141968,ENSG00000066336,ENSG00000011600,ENSG00000171791,ENSG00000144802,ENSG00000254087,ENSG00000164136,ENSG00000142208,ENSG00000110492,ENSG00000123338,ENSG00000121879,ENSG00000196776,ENSG00000081237,ENSG00000135046
GO:0010631	epithelial cell migration	0.00003111942563951936	0.00003111942563951936	+1	ENSG00000197943,ENSG00000130203,ENSG00000135744,ENSG00000103811,ENSG00000154229,ENSG00000112562,ENSG00000164619,ENSG00000150760,ENSG00000145147,ENSG00000124782,ENSG00000048052,ENSG00000146122,ENSG00000112715,ENSG00000051382,ENSG00000081189,ENSG00000120899,ENSG00000169855,ENSG00000115310,ENSG00000197256,ENSG00000144724,ENSG00000153233,ENSG00000185591,ENSG00000111961,ENSG00000113578,ENSG00000142208,ENSG00000132170,ENSG00000121879,ENSG00000141646,ENSG00000168615,ENSG00000135046,ENSG00000138685,ENSG00000105220,ENSG00000105894,ENSG00000110880,ENSG00000122194,ENSG00000163220,ENSG00000106211
GO:1905153	regulation of membrane invagination	0.00003630114796335511	0.00003630114796335511	+1	ENSG00000197943,ENSG00000095970,ENSG00000064687
GO:0060099	regulation of phagocytosis, engulfment	0.00003630114796335511	0.00003630114796335511	+1	ENSG00000197943,ENSG00000095970,ENSG00000064687
GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.00003694530299670193	0.00003694530299670193	+1	ENSG00000095970,ENSG00000135744,ENSG00000171105,ENSG00000140443,ENSG00000182578,ENSG00000110395,ENSG00000165731,ENSG00000180353,ENSG00000065361,ENSG00000148053,ENSG00000112715,ENSG00000051382,ENSG00000120899,ENSG00000169313,ENSG00000115310,ENSG00000111679,ENSG00000168329,ENSG00000162733,ENSG00000186951,ENSG00000155629,ENSG00000107679,ENSG00000150093,ENSG00000087589,ENSG00000019991,ENSG00000102755,ENSG00000121879,ENSG00000006210,ENSG00000138685,ENSG00000169047,ENSG00000173402,ENSG00000164050,ENSG00000017427,ENSG00000011465
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.0000370785542304198	0.0000370785542304198	+1	ENSG00000095970,ENSG00000135744,ENSG00000171105,ENSG00000140443,ENSG00000182578,ENSG00000166924,ENSG00000110395,ENSG00000165731,ENSG00000180353,ENSG00000065361,ENSG00000148053,ENSG00000112715,ENSG00000051382,ENSG00000120899,ENSG00000169313,ENSG00000115310,ENSG00000111679,ENSG00000168329,ENSG00000162733,ENSG00000186951,ENSG00000168610,ENSG00000155629,ENSG00000107679,ENSG00000150093,ENSG00000087589,ENSG00000142208,ENSG00000019991,ENSG00000102755,ENSG00000121879,ENSG00000006210,ENSG00000138685,ENSG00000169047,ENSG00000173402,ENSG00000164050,ENSG00000017427,ENSG00000011465
GO:0090132	epithelium migration	0.00003816134334814827	0.00003816134334814827	+1	ENSG00000197943,ENSG00000130203,ENSG00000135744,ENSG00000103811,ENSG00000154229,ENSG00000112562,ENSG00000164619,ENSG00000150760,ENSG00000145147,ENSG00000124782,ENSG00000048052,ENSG00000146122,ENSG00000112715,ENSG00000051382,ENSG00000081189,ENSG00000120899,ENSG00000169855,ENSG00000115310,ENSG00000197256,ENSG00000144724,ENSG00000153233,ENSG00000185591,ENSG00000111961,ENSG00000113578,ENSG00000142208,ENSG00000132170,ENSG00000121879,ENSG00000141646,ENSG00000168615,ENSG00000135046,ENSG00000138685,ENSG00000105220,ENSG00000105894,ENSG00000110880,ENSG00000122194,ENSG00000163220,ENSG00000106211
GO:0042119	neutrophil activation	0.000043248150213383036	0.000043248150213383036	+1	ENSG00000165025,ENSG00000124126,ENSG00000160255,ENSG00000158869,ENSG00000066336,ENSG00000167851,ENSG00000011600,ENSG00000239998,ENSG00000164136,ENSG00000169896,ENSG00000135046,ENSG00000116266
GO:0097062	dendritic spine maintenance	0.00004618580182598402	0.00004618580182598402	+1	ENSG00000130203,ENSG00000095970,ENSG00000273079,ENSG00000171105,ENSG00000140443
GO:0032370	positive regulation of lipid transport	0.000046616649081159964	0.000046616649081159964	+1	ENSG00000130203,ENSG00000095970,ENSG00000064687,ENSG00000141338,ENSG00000025434
GO:0007599	hemostasis	0.00004911957940462606	0.00004911957940462606	+1	ENSG00000197943,ENSG00000130203,ENSG00000172500,ENSG00000154229,ENSG00000136869,ENSG00000100605,ENSG00000213719,ENSG00000165025,ENSG00000051382,ENSG00000169313,ENSG00000115956,ENSG00000134352,ENSG00000151702,ENSG00000149781,ENSG00000158869,ENSG00000167397,ENSG00000104368,ENSG00000141968,ENSG00000254087,ENSG00000159176,ENSG00000136854,ENSG00000109072,ENSG00000121879,ENSG00000105220,ENSG00000161911,ENSG00000122194,ENSG00000116266,ENSG00000137076,ENSG00000106211,ENSG00000177119
GO:0031589	cell-substrate adhesion	0.00005137012803138069	0.00005137012803138069	+1	ENSG00000100106,ENSG00000132470,ENSG00000150760,ENSG00000077522,ENSG00000124782,ENSG00000169242,ENSG00000184371,ENSG00000112715,ENSG00000051382,ENSG00000120899,ENSG00000072110,ENSG00000152818,ENSG00000160255,ENSG00000104332,ENSG00000149781,ENSG00000187244,ENSG00000189058,ENSG00000152377,ENSG00000146904,ENSG00000169756,ENSG00000133800,ENSG00000150093,ENSG00000087589,ENSG00000111859,ENSG00000110492,ENSG00000109072,ENSG00000169896,ENSG00000184349,ENSG00000026508,ENSG00000168615,ENSG00000006210,ENSG00000082781,ENSG00000168309,ENSG00000088827,ENSG00000110880,ENSG00000122194,ENSG00000137076,ENSG00000117228
GO:1905521	regulation of macrophage migration	0.000052791950836939176	0.000052791950836939176	+1	ENSG00000095970,ENSG00000182578,ENSG00000110651,ENSG00000184371,ENSG00000120899,ENSG00000169313,ENSG00000115310,ENSG00000168329,ENSG00000110492,ENSG00000100030,ENSG00000006210
GO:0036230	granulocyte activation	0.000053079216945574885	0.000053079216945574885	+1	ENSG00000165025,ENSG00000124126,ENSG00000103496,ENSG00000160255,ENSG00000158869,ENSG00000066336,ENSG00000167851,ENSG00000011600,ENSG00000239998,ENSG00000164136,ENSG00000169896,ENSG00000135046,ENSG00000116266
GO:0090130	tissue migration	0.00005697357554401862	0.00005697357554401862	+1	ENSG00000197943,ENSG00000130203,ENSG00000135744,ENSG00000103811,ENSG00000154229,ENSG00000112562,ENSG00000164619,ENSG00000150760,ENSG00000145147,ENSG00000124782,ENSG00000048052,ENSG00000146122,ENSG00000112715,ENSG00000051382,ENSG00000081189,ENSG00000120899,ENSG00000169855,ENSG00000115310,ENSG00000197256,ENSG00000144724,ENSG00000153233,ENSG00000185591,ENSG00000111961,ENSG00000113578,ENSG00000142208,ENSG00000132170,ENSG00000121879,ENSG00000141646,ENSG00000168615,ENSG00000135046,ENSG00000138685,ENSG00000105220,ENSG00000105894,ENSG00000110880,ENSG00000122194,ENSG00000163220,ENSG00000106211
GO:0007409	axonogenesis	0.00005848899963062244	0.00005848899963062244	+1	ENSG00000130203,ENSG00000151150,ENSG00000055163,ENSG00000131711,ENSG00000175866,ENSG00000145147,ENSG00000165731,ENSG00000078018,ENSG00000001617,ENSG00000169242,ENSG00000148053,ENSG00000145242,ENSG00000112715,ENSG00000149269,ENSG00000169855,ENSG00000115310,ENSG00000184347,ENSG00000197892,ENSG00000021645,ENSG00000065320,ENSG00000170017,ENSG00000176697,ENSG00000116641,ENSG00000182168,ENSG00000105649,ENSG00000188064,ENSG00000136854,ENSG00000117600,ENSG00000184349,ENSG00000258947,ENSG00000129116,ENSG00000130558,ENSG00000114554,ENSG00000187122,ENSG00000079805,ENSG00000160145,ENSG00000168621,ENSG00000173402,ENSG00000018189,ENSG00000164050,ENSG00000197956,ENSG00000162068
GO:0097242	amyloid-beta clearance	0.00005909381435180071	0.00005909381435180071	+1	ENSG00000130203,ENSG00000095970,ENSG00000064687,ENSG00000171105,ENSG00000140443,ENSG00000073921,ENSG00000120885,ENSG00000160255,ENSG00000125730,ENSG00000123384,ENSG00000169896
GO:0010632	regulation of epithelial cell migration	0.00006619737378327066	0.00006619737378327066	+1	ENSG00000197943,ENSG00000130203,ENSG00000135744,ENSG00000103811,ENSG00000154229,ENSG00000112562,ENSG00000164619,ENSG00000150760,ENSG00000145147,ENSG00000124782,ENSG00000048052,ENSG00000112715,ENSG00000051382,ENSG00000081189,ENSG00000120899,ENSG00000115310,ENSG00000144724,ENSG00000153233,ENSG00000185591,ENSG00000111961,ENSG00000113578,ENSG00000142208,ENSG00000132170,ENSG00000168615,ENSG00000135046,ENSG00000138685,ENSG00000105220,ENSG00000105894,ENSG00000110880
GO:0007269	neurotransmitter secretion	0.0000720893697021123	0.0000720893697021123	+1	ENSG00000159082,ENSG00000176406,ENSG00000145335,ENSG00000149927,ENSG00000168993,ENSG00000130477,ENSG00000081189,ENSG00000157152,ENSG00000184702,ENSG00000105649,ENSG00000136854,ENSG00000138078,ENSG00000186472,ENSG00000067715,ENSG00000106089,ENSG00000099365,ENSG00000132639,ENSG00000116266,ENSG00000011347,ENSG00000089169,ENSG00000134294,ENSG00000008056
GO:0099643	signal release from synapse	0.0000720893697021123	0.0000720893697021123	+1	ENSG00000159082,ENSG00000176406,ENSG00000145335,ENSG00000149927,ENSG00000168993,ENSG00000130477,ENSG00000081189,ENSG00000157152,ENSG00000184702,ENSG00000105649,ENSG00000136854,ENSG00000138078,ENSG00000186472,ENSG00000067715,ENSG00000106089,ENSG00000099365,ENSG00000132639,ENSG00000116266,ENSG00000011347,ENSG00000089169,ENSG00000134294,ENSG00000008056
GO:1904062	regulation of monoatomic cation transmembrane transport	0.00007266160893111612	0.00007266160893111612	+1	ENSG00000095970,ENSG00000273079,ENSG00000183454,ENSG00000104783,ENSG00000069966,ENSG00000151150,ENSG00000136717,ENSG00000130226,ENSG00000145335,ENSG00000077522,ENSG00000163131,ENSG00000120899,ENSG00000169174,ENSG00000152818,ENSG00000175497,ENSG00000182389,ENSG00000138814,ENSG00000069849,ENSG00000124942,ENSG00000143153,ENSG00000138741,ENSG00000114279,ENSG00000146729,ENSG00000150093,ENSG00000163681,ENSG00000080709,ENSG00000182132
GO:0062013	positive regulation of small molecule metabolic process	0.0000797505560017848	0.0000797505560017848	+1	ENSG00000130203,ENSG00000095970,ENSG00000025434,ENSG00000171105,ENSG00000145335,ENSG00000072310,ENSG00000198911,ENSG00000114166,ENSG00000186951,ENSG00000113578,ENSG00000142208,ENSG00000112531,ENSG00000132170,ENSG00000150907,ENSG00000131408,ENSG00000165280,ENSG00000135046,ENSG00000167986,ENSG00000074800,ENSG00000019582,ENSG00000169047,ENSG00000017427
GO:0002573	myeloid leukocyte differentiation	0.00008003632256736318	0.00008003632256736318	+1	ENSG00000095970,ENSG00000196126,ENSG00000168918,ENSG00000154229,ENSG00000136869,ENSG00000182578,ENSG00000180353,ENSG00000110651,ENSG00000184371,ENSG00000163513,ENSG00000112715,ENSG00000164761,ENSG00000137462,ENSG00000138814,ENSG00000162367,ENSG00000066336,ENSG00000011600,ENSG00000254087,ENSG00000164136,ENSG00000111859,ENSG00000182718,ENSG00000112531,ENSG00000132170
GO:0006119	oxidative phosphorylation	0.00008474871235347403	0.00008474871235347403	+1	ENSG00000158864,ENSG00000130414,ENSG00000174886,ENSG00000139180,ENSG00000126267,ENSG00000023228,ENSG00000115286,ENSG00000169021,ENSG00000073578,ENSG00000145335,ENSG00000167792,ENSG00000131143,ENSG00000213619,ENSG00000241837,ENSG00000146729,ENSG00000186010,ENSG00000176046,ENSG00000145494,ENSG00000156467,ENSG00000135940,ENSG00000165280
GO:1900221	regulation of amyloid-beta clearance	0.0000923172308127971	0.0000923172308127971	+1	ENSG00000130203,ENSG00000095970,ENSG00000064687
GO:0030168	platelet activation	0.00009414449429495589	0.00009414449429495589	+1	ENSG00000197943,ENSG00000130203,ENSG00000172500,ENSG00000154229,ENSG00000136869,ENSG00000213719,ENSG00000165025,ENSG00000051382,ENSG00000169313,ENSG00000115956,ENSG00000134352,ENSG00000149781,ENSG00000158869,ENSG00000141968,ENSG00000254087,ENSG00000159176,ENSG00000136854,ENSG00000121879,ENSG00000161911,ENSG00000116266,ENSG00000137076,ENSG00000106211
GO:0031623	receptor internalization	0.00010349538699288039	0.00010349538699288039	+1	ENSG00000106976,ENSG00000100599,ENSG00000171105,ENSG00000073921,ENSG00000145335,ENSG00000132535,ENSG00000110651,ENSG00000165025,ENSG00000112715,ENSG00000006125,ENSG00000169174,ENSG00000157168,ENSG00000160255,ENSG00000158869,ENSG00000150093,ENSG00000123384,ENSG00000182718,ENSG00000161203,ENSG00000079805,ENSG00000197959
GO:0051251	positive regulation of lymphocyte activation	0.00010553465511419317	0.00010553465511419317	+1	ENSG00000107099,ENSG00000196126,ENSG00000204287,ENSG00000203710,ENSG00000242574,ENSG00000168918,ENSG00000204252,ENSG00000110651,ENSG00000127666,ENSG00000165025,ENSG00000135426,ENSG00000163513,ENSG00000081189,ENSG00000168961,ENSG00000111679,ENSG00000134352,ENSG00000138814,ENSG00000141968,ENSG00000066336,ENSG00000011600,ENSG00000171791,ENSG00000144802,ENSG00000254087,ENSG00000164136,ENSG00000142208,ENSG00000110492,ENSG00000123338,ENSG00000121879,ENSG00000196776,ENSG00000081237,ENSG00000135046
GO:0019646	aerobic electron transport chain	0.00011072226944650386	0.00011072226944650386	+1	ENSG00000158864,ENSG00000130414,ENSG00000139180,ENSG00000126267,ENSG00000023228,ENSG00000115286,ENSG00000169021,ENSG00000073578,ENSG00000145335,ENSG00000167792,ENSG00000131143,ENSG00000213619
GO:1902430	negative regulation of amyloid-beta formation	0.00011424165067673941	0.00011424165067673941	+1	ENSG00000130203,ENSG00000064687,ENSG00000136717,ENSG00000148053,ENSG00000120885,ENSG00000115310,ENSG00000139970,ENSG00000133318,ENSG00000017427
GO:0022904	respiratory electron transport chain	0.00011583803304299888	0.00011583803304299888	+1	ENSG00000158864,ENSG00000130414,ENSG00000139180,ENSG00000126267,ENSG00000140374,ENSG00000023228,ENSG00000115286,ENSG00000169021,ENSG00000073578,ENSG00000145335
GO:0048259	regulation of receptor-mediated endocytosis	0.00012106766565249643	0.00012106766565249643	+1	ENSG00000118473,ENSG00000100599,ENSG00000171105,ENSG00000130208,ENSG00000073921,ENSG00000132535,ENSG00000110395,ENSG00000120885,ENSG00000112715,ENSG00000051382,ENSG00000169174,ENSG00000157168,ENSG00000125730,ENSG00000065609,ENSG00000182718,ENSG00000109072
GO:0070661	leukocyte proliferation	0.00012362562393748125	0.00012362562393748125	+1	ENSG00000095970,ENSG00000107099,ENSG00000196126,ENSG00000203710,ENSG00000159640,ENSG00000242574,ENSG00000182578,ENSG00000136235,ENSG00000110651,ENSG00000184371,ENSG00000165025,ENSG00000120885,ENSG00000163513,ENSG00000081189,ENSG00000168961,ENSG00000124145,ENSG00000134352,ENSG00000138814,ENSG00000167851,ENSG00000011600,ENSG00000171791,ENSG00000254087,ENSG00000164136,ENSG00000100030,ENSG00000123338,ENSG00000006210,ENSG00000081237,ENSG00000135046,ENSG00000012124,ENSG00000163563,ENSG00000019582,ENSG00000163599,ENSG00000114013,ENSG00000017427,ENSG00000147065,ENSG00000155659
GO:0048771	tissue remodeling	0.00012807498008792108	0.00012807498008792108	+1	ENSG00000135744,ENSG00000159640,ENSG00000168918,ENSG00000154229,ENSG00000182578,ENSG00000136235,ENSG00000165025,ENSG00000152661,ENSG00000081189,ENSG00000120899,ENSG00000162733,ENSG00000104332,ENSG00000164136,ENSG00000170989,ENSG00000110492,ENSG00000132170,ENSG00000105894,ENSG00000135926,ENSG00000011347,ENSG00000183160
GO:0007229	integrin-mediated signaling pathway	0.0001296697745525446	0.0001296697745525446	+1	ENSG00000132470,ENSG00000154734,ENSG00000150760,ENSG00000137845,ENSG00000165025,ENSG00000120899,ENSG00000115956,ENSG00000160255,ENSG00000149781,ENSG00000112851,ENSG00000169756,ENSG00000150093,ENSG00000172037,ENSG00000111859,ENSG00000169896,ENSG00000168615,ENSG00000196776,ENSG00000082781,ENSG00000105894
GO:0010720	positive regulation of cell development	0.00013522473712319815	0.00013522473712319815	+1	ENSG00000196126,ENSG00000204287,ENSG00000203710,ENSG00000162946,ENSG00000168918,ENSG00000038427,ENSG00000154229,ENSG00000136717,ENSG00000145147,ENSG00000180353,ENSG00000184371,ENSG00000165025,ENSG00000148053,ENSG00000135426,ENSG00000163513,ENSG00000112715,ENSG00000169855,ENSG00000168961,ENSG00000168329,ENSG00000065320,ENSG00000138814,ENSG00000176697,ENSG00000066336,ENSG00000011600,ENSG00000144802,ENSG00000111859,ENSG00000110492,ENSG00000163380,ENSG00000123338,ENSG00000006210,ENSG00000114554,ENSG00000135046,ENSG00000106278,ENSG00000105894
GO:0042987	amyloid precursor protein catabolic process	0.0001361949336170176	0.0001361949336170176	+1	ENSG00000130203,ENSG00000064687,ENSG00000136717,ENSG00000073921,ENSG00000137845,ENSG00000169242,ENSG00000148053,ENSG00000120885,ENSG00000115310,ENSG00000185591,ENSG00000254087,ENSG00000168615,ENSG00000139970,ENSG00000133318,ENSG00000017427
GO:0002283	neutrophil activation involved in immune response	0.00013885762051813204	0.00013885762051813204	+1	ENSG00000165025,ENSG00000160255,ENSG00000158869,ENSG00000066336,ENSG00000011600,ENSG00000239998,ENSG00000169896,ENSG00000116266
