GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	2.8743871597125446e-9	2.8743871597125446e-9	+1	ENSG00000168539,ENSG00000149295,ENSG00000151577,ENSG00000184845,ENSG00000102468,ENSG00000181072,ENSG00000150594,ENSG00000147246,ENSG00000169676,ENSG00000196639,ENSG00000170214,ENSG00000171873,ENSG00000120907,ENSG00000140030,ENSG00000112038,ENSG00000082556,ENSG00000116329,ENSG00000144891,ENSG00000198959,ENSG00000171051,ENSG00000077522,ENSG00000115353,ENSG00000169313,ENSG00000168959,ENSG00000152822,ENSG00000091831,ENSG00000125510,ENSG00000146469,ENSG00000152413,ENSG00000110680,ENSG00000164251,ENSG00000135898,ENSG00000100604,ENSG00000168329,ENSG00000163394,ENSG00000110148,ENSG00000181104,ENSG00000177464,ENSG00000171631,ENSG00000135744,ENSG00000134443,ENSG00000144230
GO:0001936	regulation of endothelial cell proliferation	2.8755485348086833e-9	2.8755485348086833e-9	+1	ENSG00000106799,ENSG00000168874,ENSG00000143437,ENSG00000130203,ENSG00000185551,ENSG00000105287,ENSG00000100644,ENSG00000142208,ENSG00000144891,ENSG00000077782,ENSG00000037280,ENSG00000132170,ENSG00000064300,ENSG00000189403,ENSG00000172179,ENSG00000105974,ENSG00000112715,ENSG00000173511,ENSG00000096717,ENSG00000112902,ENSG00000214274,ENSG00000157017,ENSG00000100292,ENSG00000146469,ENSG00000123358,ENSG00000138798,ENSG00000138685,ENSG00000174697,ENSG00000167244,ENSG00000108691,ENSG00000171388,ENSG00000128052,ENSG00000110492,ENSG00000154229,ENSG00000158125,ENSG00000077463,ENSG00000117020,ENSG00000134817,ENSG00000172156,ENSG00000081189,ENSG00000239697,ENSG00000179348,ENSG00000151694,ENSG00000174951,ENSG00000137801,ENSG00000099250,ENSG00000184304,ENSG00000114251,ENSG00000130770,ENSG00000012779,ENSG00000102755,ENSG00000152234,ENSG00000196712,ENSG00000115415,ENSG00000113140,ENSG00000106991,ENSG00000213281,ENSG00000185591,ENSG00000135914,ENSG00000105971,ENSG00000171236,ENSG00000119630,ENSG00000126561,ENSG00000171951
GO:0071902	positive regulation of protein serine/threonine kinase activity	2.9034286823466035e-9	2.9034286823466035e-9	+1	ENSG00000188906,ENSG00000145335,ENSG00000069696,ENSG00000150594,ENSG00000196396,ENSG00000169252,ENSG00000076984,ENSG00000168067,ENSG00000173327,ENSG00000141736,ENSG00000113575,ENSG00000142208,ENSG00000077782,ENSG00000135341,ENSG00000012223,ENSG00000163221,ENSG00000113721,ENSG00000171105,ENSG00000179915,ENSG00000136869,ENSG00000134072,ENSG00000130758,ENSG00000073803,ENSG00000139625,ENSG00000232810,ENSG00000125538,ENSG00000112715,ENSG00000259384,ENSG00000096717,ENSG00000138798,ENSG00000138685,ENSG00000197442,ENSG00000146648,ENSG00000185652,ENSG00000178607,ENSG00000111537,ENSG00000181092,ENSG00000078401,ENSG00000067560,ENSG00000197122,ENSG00000112576,ENSG00000175104,ENSG00000106462,ENSG00000151694,ENSG00000149948,ENSG00000185043,ENSG00000174775,ENSG00000137801,ENSG00000272398,ENSG00000149269,ENSG00000149273,ENSG00000114251,ENSG00000156427,ENSG00000172575,ENSG00000102755,ENSG00000113578,ENSG00000110092,ENSG00000118971,ENSG00000112964,ENSG00000143933,ENSG00000101017,ENSG00000135914,ENSG00000213231,ENSG00000237693,ENSG00000160014,ENSG00000118160,ENSG00000089248,ENSG00000140538,ENSG00000126934
GO:0032732	positive regulation of interleukin-1 production	2.9709566564297767e-9	2.9709566564297767e-9	+1	ENSG00000173039,ENSG00000189171,ENSG00000168610,ENSG00000096968,ENSG00000167207,ENSG00000011600,ENSG00000142192,ENSG00000136244,ENSG00000136869,ENSG00000232810,ENSG00000110218,ENSG00000189403,ENSG00000104518,ENSG00000089041,ENSG00000120738,ENSG00000249437,ENSG00000064012,ENSG00000110680,ENSG00000164251,ENSG00000111537,ENSG00000204305,ENSG00000137752,ENSG00000104312,ENSG00000112115,ENSG00000172349,ENSG00000106211,ENSG00000163568,ENSG00000172243,ENSG00000091592,ENSG00000168961,ENSG00000091106,ENSG00000172936,ENSG00000114251,ENSG00000175445,ENSG00000228278,ENSG00000163362,ENSG00000277632
GO:0045732	positive regulation of protein catabolic process	3.093860769884839e-9	3.093860769884839e-9	+1	ENSG00000188906,ENSG00000185345,ENSG00000069329,ENSG00000150594,ENSG00000166851,ENSG00000082701,ENSG00000113712,ENSG00000075785,ENSG00000123384,ENSG00000160948,ENSG00000130203,ENSG00000073969,ENSG00000147133,ENSG00000173846,ENSG00000142208,ENSG00000123838,ENSG00000066427,ENSG00000198171,ENSG00000186010,ENSG00000185104,ENSG00000107331,ENSG00000069869,ENSG00000103266,ENSG00000105723,ENSG00000232810,ENSG00000137642,ENSG00000071575,ENSG00000177479,ENSG00000125538,ENSG00000169174,ENSG00000095970,ENSG00000146469,ENSG00000068903,ENSG00000101255,ENSG00000120885,ENSG00000102081,ENSG00000111537,ENSG00000079999,ENSG00000150907,ENSG00000197548,ENSG00000034677,ENSG00000165280,ENSG00000103126,ENSG00000145632,ENSG00000077463,ENSG00000181852,ENSG00000239697,ENSG00000013374,ENSG00000204389,ENSG00000112208,ENSG00000168646,ENSG00000147065,ENSG00000116030,ENSG00000087191,ENSG00000188612,ENSG00000114251,ENSG00000161057,ENSG00000111276,ENSG00000119401,ENSG00000144468,ENSG00000107404,ENSG00000112293,ENSG00000080824,ENSG00000130340,ENSG00000135924,ENSG00000109670,ENSG00000135679,ENSG00000245848,ENSG00000119912,ENSG00000140564,ENSG00000143207,ENSG00000204388,ENSG00000166233,ENSG00000058056,ENSG00000141551,ENSG00000092820,ENSG00000101266,ENSG00000154447,ENSG00000176046,ENSG00000130164,ENSG00000137710,ENSG00000118503,ENSG00000170296
GO:0032722	positive regulation of chemokine production	3.2829636366612138e-9	3.2829636366612138e-9	+1	ENSG00000100644,ENSG00000088888,ENSG00000182578,ENSG00000197971,ENSG00000142192,ENSG00000137462,ENSG00000136244,ENSG00000136869,ENSG00000232810,ENSG00000189403,ENSG00000125538,ENSG00000100292,ENSG00000239732,ENSG00000120738,ENSG00000141433,ENSG00000196664,ENSG00000164251,ENSG00000111537,ENSG00000204472,ENSG00000204305,ENSG00000112115,ENSG00000181092,ENSG00000150782,ENSG00000055332,ENSG00000172243,ENSG00000151694,ENSG00000168961,ENSG00000160712,ENSG00000114251,ENSG00000175445,ENSG00000137033,ENSG00000019582,ENSG00000122691,ENSG00000126262,ENSG00000165025,ENSG00000177663,ENSG00000172232,ENSG00000164342,ENSG00000089127
GO:0050767	regulation of neurogenesis	3.382578930887906e-9	3.382578930887906e-9	+1	ENSG00000186868,ENSG00000149295,ENSG00000151577,ENSG00000177169,ENSG00000108379,ENSG00000203879,ENSG00000112038,ENSG00000153707,ENSG00000105426,ENSG00000182718,ENSG00000065526,ENSG00000198959,ENSG00000163558,ENSG00000176697,ENSG00000189056,ENSG00000146216,ENSG00000105695,ENSG00000001617,ENSG00000122877,ENSG00000136244,ENSG00000073803,ENSG00000157933,ENSG00000232810,ENSG00000137642,ENSG00000149256,ENSG00000148053,ENSG00000125538,ENSG00000112715,ENSG00000006210,ENSG00000112902,ENSG00000125845,ENSG00000095970,ENSG00000068903,ENSG00000134259,ENSG00000171862,ENSG00000084093,ENSG00000132386,ENSG00000139352,ENSG00000078018,ENSG00000121966,ENSG00000133794,ENSG00000126368,ENSG00000198910,ENSG00000164850,ENSG00000111537,ENSG00000168329,ENSG00000105894,ENSG00000157193,ENSG00000132702,ENSG00000110492,ENSG00000065320,ENSG00000114554,ENSG00000154096,ENSG00000136717,ENSG00000168036,ENSG00000007372,ENSG00000143418,ENSG00000172156,ENSG00000100697,ENSG00000127603,ENSG00000187323,ENSG00000166710,ENSG00000221866,ENSG00000099250,ENSG00000115310,ENSG00000171533,ENSG00000197747,ENSG00000119401,ENSG00000135622,ENSG00000174405,ENSG00000087250,ENSG00000128245,ENSG00000196712,ENSG00000113758,ENSG00000156642,ENSG00000138623,ENSG00000137872,ENSG00000004487,ENSG00000157766,ENSG00000132326,ENSG00000144674,ENSG00000134107,ENSG00000198492,ENSG00000075213,ENSG00000119866,ENSG00000158234,ENSG00000008086,ENSG00000137693,ENSG00000038427,ENSG00000130287,ENSG00000183691,ENSG00000130164,ENSG00000106683,ENSG00000162946,ENSG00000154342,ENSG00000185008,ENSG00000148400,ENSG00000198719,ENSG00000154764,ENSG00000196549,ENSG00000106278,ENSG00000171587,ENSG00000187821,ENSG00000187764,ENSG00000127870
GO:0018107	peptidyl-threonine phosphorylation	3.4841670067237424e-9	3.4841670067237424e-9	+1	ENSG00000188906,ENSG00000114867,ENSG00000166851,ENSG00000082701,ENSG00000170312,ENSG00000198648,ENSG00000177169,ENSG00000145349,ENSG00000164885,ENSG00000204435,ENSG00000196632,ENSG00000145214,ENSG00000105287,ENSG00000147133,ENSG00000157540,ENSG00000142208,ENSG00000134318,ENSG00000146216,ENSG00000142192,ENSG00000064393,ENSG00000105723,ENSG00000130758,ENSG00000107643,ENSG00000068903,ENSG00000138798,ENSG00000072518,ENSG00000133048,ENSG00000078140,ENSG00000163932,ENSG00000100030,ENSG00000104312,ENSG00000176749,ENSG00000103126,ENSG00000154229,ENSG00000132376,ENSG00000184304,ENSG00000183735,ENSG00000135503,ENSG00000141564,ENSG00000070808,ENSG00000143933,ENSG00000084774,ENSG00000176170,ENSG00000101266,ENSG00000172232,ENSG00000237693,ENSG00000160014,ENSG00000148498
GO:0051588	regulation of neurotransmitter transport	3.4993422156454793e-9	3.4993422156454793e-9	+1	ENSG00000188906,ENSG00000185345,ENSG00000145335,ENSG00000149295,ENSG00000151577,ENSG00000069696,ENSG00000184845,ENSG00000064692,ENSG00000079841,ENSG00000099365,ENSG00000136827,ENSG00000168621,ENSG00000089250,ENSG00000161610,ENSG00000168993,ENSG00000047579,ENSG00000102081,ENSG00000164850,ENSG00000147044,ENSG00000132718,ENSG00000184702,ENSG00000242252,ENSG00000179520,ENSG00000187714,ENSG00000081189,ENSG00000067715,ENSG00000117971,ENSG00000080644,ENSG00000117016,ENSG00000132326,ENSG00000115155,ENSG00000138119,ENSG00000070808,ENSG00000150093,ENSG00000135636,ENSG00000137312,ENSG00000145920,ENSG00000151025,ENSG00000008056,ENSG00000134294,ENSG00000138078,ENSG00000144566
GO:1903377	negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	3.575066182770602e-9	3.575066182770602e-9	+1	ENSG00000185345,ENSG00000158828,ENSG00000116288,ENSG00000100225
GO:1904646	cellular response to amyloid-beta	3.6653637807134637e-9	3.6653637807134637e-9	+1	ENSG00000082701,ENSG00000123384,ENSG00000169252,ENSG00000010810,ENSG00000164885,ENSG00000141837,ENSG00000162692,ENSG00000067191,ENSG00000168959,ENSG00000171867,ENSG00000072694,ENSG00000105409,ENSG00000064300,ENSG00000142192,ENSG00000136869,ENSG00000017427,ENSG00000095970,ENSG00000090339,ENSG00000152661,ENSG00000204305,ENSG00000100600,ENSG00000140443
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	3.6783521052113442e-9	3.6783521052113442e-9	+1	ENSG00000116288,ENSG00000082701,ENSG00000012048,ENSG00000106799,ENSG00000137275,ENSG00000173039,ENSG00000233276,ENSG00000142208,ENSG00000197386,ENSG00000168621,ENSG00000232810,ENSG00000106366,ENSG00000017427,ENSG00000125538,ENSG00000100292,ENSG00000090339,ENSG00000171791,ENSG00000131981,ENSG00000164400,ENSG00000143384,ENSG00000135472,ENSG00000115008,ENSG00000113520,ENSG00000084207,ENSG00000171552,ENSG00000197122,ENSG00000204389,ENSG00000137801,ENSG00000019549,ENSG00000158161,ENSG00000164362,ENSG00000169083,ENSG00000125378,ENSG00000164867,ENSG00000104313,ENSG00000131467,ENSG00000204388,ENSG00000157168,ENSG00000154447,ENSG00000158234,ENSG00000118503,ENSG00000171951,ENSG00000140939,ENSG00000107731,ENSG00000115760,ENSG00000166484,ENSG00000181788
GO:0007249	canonical NF-kappaB signal transduction	3.7068668935956524e-9	3.7068668935956524e-9	+1	ENSG00000185345,ENSG00000158828,ENSG00000109606,ENSG00000137275,ENSG00000077150,ENSG00000173039,ENSG00000196154,ENSG00000189171,ENSG00000119408,ENSG00000142208,ENSG00000104365,ENSG00000158604,ENSG00000135341,ENSG00000167207,ENSG00000079785,ENSG00000012223,ENSG00000132024,ENSG00000088888,ENSG00000163221,ENSG00000198171,ENSG00000012504,ENSG00000160307,ENSG00000091831,ENSG00000134318,ENSG00000067900,ENSG00000162924,ENSG00000114346,ENSG00000137462,ENSG00000136869,ENSG00000069667,ENSG00000109320,ENSG00000088832,ENSG00000232810,ENSG00000010610,ENSG00000172179,ENSG00000105974,ENSG00000125538,ENSG00000112715,ENSG00000006210,ENSG00000161011,ENSG00000143799,ENSG00000096717,ENSG00000095970,ENSG00000100292,ENSG00000239732,ENSG00000067182,ENSG00000196126,ENSG00000196664,ENSG00000072274,ENSG00000101966,ENSG00000064012,ENSG00000152661,ENSG00000164251,ENSG00000131507,ENSG00000126368,ENSG00000090432,ENSG00000111640,ENSG00000137752,ENSG00000168329,ENSG00000104312,ENSG00000100393,ENSG00000100097,ENSG00000084207,ENSG00000181104,ENSG00000181092,ENSG00000123240,ENSG00000145632,ENSG00000106211,ENSG00000067560,ENSG00000198909,ENSG00000117560,ENSG00000102908,ENSG00000100906,ENSG00000082512,ENSG00000175104,ENSG00000172243,ENSG00000063176,ENSG00000177889,ENSG00000006062,ENSG00000103423,ENSG00000120889,ENSG00000168961,ENSG00000172936,ENSG00000147649,ENSG00000184304,ENSG00000114251,ENSG00000137077,ENSG00000168040,ENSG00000119401,ENSG00000198053,ENSG00000141867,ENSG00000114354,ENSG00000183735,ENSG00000138821,ENSG00000115415,ENSG00000269335,ENSG00000100614,ENSG00000198121,ENSG00000163362,ENSG00000019582
GO:0008217	regulation of blood pressure	3.837936848153365e-9	3.837936848153365e-9	+1	ENSG00000149295,ENSG00000151577,ENSG00000043591,ENSG00000188778,ENSG00000166148,ENSG00000126895,ENSG00000198049,ENSG00000170214,ENSG00000131979,ENSG00000169252,ENSG00000120907,ENSG00000151490,ENSG00000117298,ENSG00000112164,ENSG00000144891,ENSG00000140416,ENSG00000166828,ENSG00000130234,ENSG00000132170,ENSG00000070961,ENSG00000089250,ENSG00000105723,ENSG00000159899,ENSG00000073756,ENSG00000291237,ENSG00000142168,ENSG00000095303,ENSG00000159640,ENSG00000143839,ENSG00000115138,ENSG00000175206,ENSG00000007952,ENSG00000007171,ENSG00000110680,ENSG00000118515,ENSG00000164251,ENSG00000100604,ENSG00000181104,ENSG00000181092,ENSG00000166863,ENSG00000171388,ENSG00000180772,ENSG00000078401,ENSG00000135744,ENSG00000135124,ENSG00000164326,ENSG00000153904,ENSG00000113441,ENSG00000182220,ENSG00000102032,ENSG00000164867,ENSG00000215644,ENSG00000106991,ENSG00000100448,ENSG00000120937,ENSG00000129991,ENSG00000138792
GO:1990000	amyloid fibril formation	3.971628952359814e-9	3.971628952359814e-9	+1	ENSG00000185345,ENSG00000145335,ENSG00000186868,ENSG00000147889,ENSG00000137275,ENSG00000130203,ENSG00000175344,ENSG00000144035,ENSG00000120948,ENSG00000142192,ENSG00000088832,ENSG00000095970,ENSG00000120885,ENSG00000196470,ENSG00000138592,ENSG00000186318,ENSG00000121351,ENSG00000109846,ENSG00000166710,ENSG00000080815,ENSG00000160213,ENSG00000135679,ENSG00000148180,ENSG00000135486,ENSG00000140564,ENSG00000089280,ENSG00000129465,ENSG00000130164,ENSG00000134086,ENSG00000143256,ENSG00000124486
GO:0060079	excitatory postsynaptic potential	4.116866590218319e-9	4.116866590218319e-9	+1	ENSG00000188906,ENSG00000176884,ENSG00000149295,ENSG00000183454,ENSG00000273079,ENSG00000105464,ENSG00000161509
GO:0042326	negative regulation of phosphorylation	4.253691346322826e-9	4.253691346322826e-9	+1	ENSG00000188906,ENSG00000185345,ENSG00000145335,ENSG00000116288,ENSG00000177628,ENSG00000186868,ENSG00000154277,ENSG00000114867,ENSG00000166311,ENSG00000124762,ENSG00000166851,ENSG00000129757,ENSG00000147889,ENSG00000147883,ENSG00000107295,ENSG00000196396,ENSG00000158615,ENSG00000205339,ENSG00000149177,ENSG00000105568,ENSG00000130203,ENSG00000146904,ENSG00000013364,ENSG00000145214,ENSG00000110880,ENSG00000185551,ENSG00000067606,ENSG00000129355,ENSG00000113575,ENSG00000142208,ENSG00000071051,ENSG00000097007,ENSG00000171867,ENSG00000132170,ENSG00000067900,ENSG00000113448,ENSG00000087302,ENSG00000187446,ENSG00000120948,ENSG00000185950,ENSG00000071575,ENSG00000184557,ENSG00000114302,ENSG00000105974,ENSG00000125538,ENSG00000113648,ENSG00000096717,ENSG00000175206,ENSG00000125845,ENSG00000147894,ENSG00000068903,ENSG00000101255,ENSG00000171862,ENSG00000090376,ENSG00000185652,ENSG00000111537,ENSG00000163932,ENSG00000167470,ENSG00000084207,ENSG00000181092,ENSG00000150593,ENSG00000103197,ENSG00000135744,ENSG00000106211,ENSG00000081237,ENSG00000139687,ENSG00000158125,ENSG00000154096,ENSG00000120129,ENSG00000100678,ENSG00000204713,ENSG00000125798,ENSG00000116741,ENSG00000103423,ENSG00000170027,ENSG00000185043,ENSG00000132376,ENSG00000160710,ENSG00000181163,ENSG00000183023,ENSG00000121653,ENSG00000111276,ENSG00000197381,ENSG00000198053,ENSG00000107984,ENSG00000196712,ENSG00000077232,ENSG00000245848,ENSG00000198947,ENSG00000163629,ENSG00000165672
GO:0051940	regulation of catecholamine uptake involved in synaptic transmission	4.742656776853379e-9	4.742656776853379e-9	+1	ENSG00000145335,ENSG00000149295,ENSG00000151577,ENSG00000069696,ENSG00000184845
GO:0051584	regulation of dopamine uptake involved in synaptic transmission	4.742656776853379e-9	4.742656776853379e-9	+1	ENSG00000145335,ENSG00000149295,ENSG00000151577,ENSG00000069696,ENSG00000184845
GO:0050728	negative regulation of inflammatory response	4.948629432736981e-9	4.948629432736981e-9	+1	ENSG00000069329,ENSG00000177628,ENSG00000010810,ENSG00000030582,ENSG00000143437,ENSG00000130203,ENSG00000112062,ENSG00000168610,ENSG00000167346,ENSG00000012504,ENSG00000132170,ENSG00000186951,ENSG00000072694,ENSG00000083799,ENSG00000069667,ENSG00000118137,ENSG00000017427,ENSG00000006210,ENSG00000157017,ENSG00000095970,ENSG00000136634,ENSG00000067182,ENSG00000196126,ENSG00000091972,ENSG00000163606,ENSG00000112033,ENSG00000136826,ENSG00000121853,ENSG00000126368,ENSG00000131871,ENSG00000164850,ENSG00000163932,ENSG00000113520,ENSG00000106546,ENSG00000084207,ENSG00000181092,ENSG00000132718,ENSG00000145632,ENSG00000110492,ENSG00000081237,ENSG00000197122,ENSG00000139687,ENSG00000254647,ENSG00000075975,ENSG00000000938,ENSG00000107485,ENSG00000198053,ENSG00000138821,ENSG00000012779,ENSG00000137033,ENSG00000140564,ENSG00000169194,ENSG00000115226,ENSG00000129667,ENSG00000130164,ENSG00000163154,ENSG00000165025,ENSG00000111679,ENSG00000118503,ENSG00000077984,ENSG00000176105,ENSG00000254087,ENSG00000123610,ENSG00000237693,ENSG00000171522,ENSG00000166484
GO:0042987	amyloid precursor protein catabolic process	4.98932554734662e-9	4.98932554734662e-9	+1	ENSG00000151229,ENSG00000173039,ENSG00000130203,ENSG00000160179,ENSG00000157540,ENSG00000175344,ENSG00000171867,ENSG00000134318,ENSG00000067900,ENSG00000107331,ENSG00000105723,ENSG00000088832,ENSG00000188603,ENSG00000232810,ENSG00000137642,ENSG00000148053,ENSG00000017427,ENSG00000164305,ENSG00000120885,ENSG00000137845,ENSG00000111537,ENSG00000204305,ENSG00000064687,ENSG00000169242,ENSG00000186318,ENSG00000136717,ENSG00000073921,ENSG00000151694,ENSG00000115310,ENSG00000143590,ENSG00000080815,ENSG00000143801,ENSG00000185591,ENSG00000133318,ENSG00000027697,ENSG00000116106,ENSG00000254087,ENSG00000125744
GO:0050433	regulation of catecholamine secretion	5.058087541768854e-9	5.058087541768854e-9	+1	ENSG00000185345,ENSG00000145335,ENSG00000274286,ENSG00000149295,ENSG00000151577,ENSG00000184160,ENSG00000150594,ENSG00000101204,ENSG00000160716
GO:2001236	regulation of extrinsic apoptotic signaling pathway	5.3571398483925245e-9	5.3571398483925245e-9	+1	ENSG00000116288,ENSG00000082701,ENSG00000012048,ENSG00000115317,ENSG00000106799,ENSG00000137275,ENSG00000173039,ENSG00000233276,ENSG00000142208,ENSG00000077782,ENSG00000103496,ENSG00000083799,ENSG00000197386,ENSG00000168621,ENSG00000136869,ENSG00000186153,ENSG00000232810,ENSG00000106366,ENSG00000017427,ENSG00000165731,ENSG00000105974,ENSG00000125538,ENSG00000100292,ENSG00000090339,ENSG00000171791,ENSG00000131981,ENSG00000164400,ENSG00000143384,ENSG00000135472,ENSG00000115008,ENSG00000164850,ENSG00000113520,ENSG00000084207,ENSG00000171552,ENSG00000180772,ENSG00000135744,ENSG00000197122,ENSG00000239697,ENSG00000204389,ENSG00000006327,ENSG00000137801,ENSG00000123689,ENSG00000168040,ENSG00000019549,ENSG00000158161,ENSG00000164362,ENSG00000169083,ENSG00000125378,ENSG00000164867,ENSG00000104313,ENSG00000131467,ENSG00000204388,ENSG00000157168,ENSG00000162772,ENSG00000154447,ENSG00000158234,ENSG00000118503,ENSG00000171951,ENSG00000140939,ENSG00000107731,ENSG00000015475,ENSG00000115760,ENSG00000166484,ENSG00000181788
GO:0010975	regulation of neuron projection development	5.376003430585985e-9	5.376003430585985e-9	+1	ENSG00000188906,ENSG00000100225,ENSG00000186868,ENSG00000082701,ENSG00000152214,ENSG00000130294,ENSG00000160716,ENSG00000112335,ENSG00000178950,ENSG00000177169,ENSG00000151490,ENSG00000164885,ENSG00000115355,ENSG00000030582,ENSG00000130203,ENSG00000203879,ENSG00000174672,ENSG00000153707,ENSG00000105426,ENSG00000117280,ENSG00000162733,ENSG00000142208,ENSG00000138760,ENSG00000204580,ENSG00000163110,ENSG00000088899,ENSG00000143322,ENSG00000163558,ENSG00000198400,ENSG00000116147,ENSG00000099365,ENSG00000176697,ENSG00000189056,ENSG00000002746,ENSG00000105695,ENSG00000179915,ENSG00000069869,ENSG00000001617,ENSG00000105723,ENSG00000134072,ENSG00000073803,ENSG00000107130,ENSG00000105711,ENSG00000148053,ENSG00000165731,ENSG00000112715,ENSG00000006210,ENSG00000112902,ENSG00000134259,ENSG00000171862,ENSG00000141699,ENSG00000072518,ENSG00000078018,ENSG00000004478,ENSG00000113657,ENSG00000198910,ENSG00000105894,ENSG00000100393,ENSG00000169242,ENSG00000176749,ENSG00000101144,ENSG00000196591,ENSG00000166170,ENSG00000157193,ENSG00000110492,ENSG00000065320,ENSG00000172757,ENSG00000114554,ENSG00000154096,ENSG00000163220,ENSG00000111199,ENSG00000143418,ENSG00000254647,ENSG00000127603,ENSG00000187323,ENSG00000049759,ENSG00000185043,ENSG00000221866,ENSG00000099250,ENSG00000149269,ENSG00000184304,ENSG00000114251,ENSG00000115310,ENSG00000030304,ENSG00000171533,ENSG00000080644,ENSG00000113273,ENSG00000135622,ENSG00000198576,ENSG00000242689,ENSG00000080815,ENSG00000087250,ENSG00000004139,ENSG00000128245,ENSG00000182511,ENSG00000120899,ENSG00000113758,ENSG00000198121,ENSG00000156642,ENSG00000198947,ENSG00000138623,ENSG00000137872,ENSG00000165527,ENSG00000157240,ENSG00000144674,ENSG00000005810,ENSG00000007944,ENSG00000154310,ENSG00000107263,ENSG00000151239,ENSG00000075213,ENSG00000119866,ENSG00000008086,ENSG00000198825,ENSG00000166313,ENSG00000106683,ENSG00000116106,ENSG00000154342,ENSG00000185008,ENSG00000104435,ENSG00000187391,ENSG00000163536,ENSG00000254087,ENSG00000125266,ENSG00000168389,ENSG00000162676,ENSG00000140538,ENSG00000171587,ENSG00000044524,ENSG00000187764,ENSG00000127870
GO:0002687	positive regulation of leukocyte migration	5.672083363228091e-9	5.672083363228091e-9	+1	ENSG00000198648,ENSG00000179218,ENSG00000143322,ENSG00000169313,ENSG00000182578,ENSG00000097007,ENSG00000142192,ENSG00000136244,ENSG00000232810,ENSG00000106366,ENSG00000166086,ENSG00000189403,ENSG00000112715,ENSG00000173511,ENSG00000169429,ENSG00000006210,ENSG00000095970,ENSG00000090339,ENSG00000131981,ENSG00000169245,ENSG00000146070,ENSG00000087470,ENSG00000102882,ENSG00000121807,ENSG00000164251,ENSG00000137845,ENSG00000107562,ENSG00000204472,ENSG00000204305,ENSG00000100030,ENSG00000113520,ENSG00000105894,ENSG00000271503,ENSG00000156026,ENSG00000100600,ENSG00000110492,ENSG00000136238,ENSG00000184371,ENSG00000067560,ENSG00000111859,ENSG00000154096,ENSG00000151694,ENSG00000138379,ENSG00000168961,ENSG00000135124,ENSG00000137801,ENSG00000160712,ENSG00000114251,ENSG00000115310,ENSG00000137077,ENSG00000168040
GO:1905897	regulation of response to endoplasmic reticulum stress	5.88445607094343e-9	5.88445607094343e-9	+1	ENSG00000188906,ENSG00000185345,ENSG00000116288,ENSG00000131408,ENSG00000196396,ENSG00000158615,ENSG00000145675,ENSG00000117862,ENSG00000071051,ENSG00000066427,ENSG00000155313,ENSG00000198171,ENSG00000072694,ENSG00000198836,ENSG00000044574,ENSG00000172046,ENSG00000109501,ENSG00000087088,ENSG00000145050,ENSG00000120885,ENSG00000178607,ENSG00000118217,ENSG00000131871,ENSG00000100219,ENSG00000162298,ENSG00000064687,ENSG00000139644,ENSG00000051108,ENSG00000171552,ENSG00000175197,ENSG00000105327,ENSG00000153094,ENSG00000172071,ENSG00000121022
GO:0098810	neurotransmitter reuptake	6.01560989467942e-9	6.01560989467942e-9	+1	ENSG00000145335,ENSG00000149295,ENSG00000151577,ENSG00000069696,ENSG00000184845,ENSG00000103546,ENSG00000142319
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	7.2290451359769875e-9	7.2290451359769875e-9	+1	ENSG00000137275,ENSG00000149177,ENSG00000168610,ENSG00000096968,ENSG00000099977,ENSG00000167207,ENSG00000088888,ENSG00000011600,ENSG00000118113,ENSG00000142192,ENSG00000137462,ENSG00000136244,ENSG00000136869,ENSG00000189403,ENSG00000129988,ENSG00000239732,ENSG00000120885,ENSG00000115008,ENSG00000121807,ENSG00000111537,ENSG00000204305,ENSG00000112115,ENSG00000179295,ENSG00000106211,ENSG00000081237,ENSG00000172243,ENSG00000063176,ENSG00000168961,ENSG00000137801,ENSG00000114251,ENSG00000168040,ENSG00000135077,ENSG00000172575,ENSG00000175445,ENSG00000080815,ENSG00000228278,ENSG00000137033,ENSG00000240972,ENSG00000277632,ENSG00000122691,ENSG00000114013,ENSG00000027697,ENSG00000154589,ENSG00000165025,ENSG00000203747,ENSG00000172232,ENSG00000164342,ENSG00000116824,ENSG00000229314,ENSG00000133216,ENSG00000089127
