GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0007269	neurotransmitter secretion	0.000002225034301085978	0.000002225034301085978	+1	ENSG00000089169,ENSG00000132639,ENSG00000134294,ENSG00000159082,ENSG00000106089,ENSG00000168993,ENSG00000138078,ENSG00000067715,ENSG00000130477,ENSG00000186472,ENSG00000105649,ENSG00000136854,ENSG00000145335,ENSG00000099365,ENSG00000184702,ENSG00000011347,ENSG00000116266,ENSG00000149927
GO:0099643	signal release from synapse	0.000002225034301085978	0.000002225034301085978	+1	ENSG00000089169,ENSG00000132639,ENSG00000134294,ENSG00000159082,ENSG00000106089,ENSG00000168993,ENSG00000138078,ENSG00000067715,ENSG00000130477,ENSG00000186472,ENSG00000105649,ENSG00000136854,ENSG00000145335,ENSG00000099365,ENSG00000184702,ENSG00000011347,ENSG00000116266,ENSG00000149927
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.0000022653562196414285	0.0000022653562196414285	+1	ENSG00000164050,ENSG00000102755,ENSG00000150093,ENSG00000115310,ENSG00000019991,ENSG00000120899,ENSG00000138685,ENSG00000162733,ENSG00000140443,ENSG00000111679,ENSG00000171105,ENSG00000110395,ENSG00000095970,ENSG00000155629,ENSG00000180353,ENSG00000148053,ENSG00000182578,ENSG00000011465,ENSG00000169047,ENSG00000017427,ENSG00000065361,ENSG00000087589,ENSG00000135744,ENSG00000165731,ENSG00000006210,ENSG00000168329,ENSG00000112715,ENSG00000169313,ENSG00000121879
GO:0007611	learning or memory	0.0000024733313448268446	0.0000024733313448268446	+1	ENSG00000182621,ENSG00000147571,ENSG00000159082,ENSG00000136531,ENSG00000183454,ENSG00000273079,ENSG00000021645,ENSG00000171105,ENSG00000073921,ENSG00000132535,ENSG00000105894,ENSG00000100030,ENSG00000174469,ENSG00000130203,ENSG00000118160,ENSG00000095970,ENSG00000118515,ENSG00000148053,ENSG00000176697,ENSG00000137462,ENSG00000081189,ENSG00000106278,ENSG00000111859,ENSG00000064687
GO:0032535	regulation of cellular component size	0.0000026475877842897247	0.0000026475877842897247	+1	ENSG00000177119,ENSG00000147065,ENSG00000148700,ENSG00000148180,ENSG00000130558,ENSG00000077522,ENSG00000103187,ENSG00000115310,ENSG00000018189,ENSG00000078018,ENSG00000065320,ENSG00000120899,ENSG00000137710,ENSG00000161203,ENSG00000071127,ENSG00000141968,ENSG00000015285,ENSG00000123338,ENSG00000145147,ENSG00000115956,ENSG00000073921,ENSG00000124067,ENSG00000146122,ENSG00000101336
GO:0055094	response to lipoprotein particle	0.0000031075815843035302	0.0000031075815843035302	+1	ENSG00000160255,ENSG00000150093,ENSG00000165025,ENSG00000130203,ENSG00000198911,ENSG00000095970,ENSG00000136869,ENSG00000110651,ENSG00000158869,ENSG00000127666,ENSG00000132170,ENSG00000142208
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	0.0000035250801397073525	0.0000035250801397073525	+1	ENSG00000026508,ENSG00000160255,ENSG00000104332,ENSG00000019991,ENSG00000120899,ENSG00000081237,ENSG00000111679,ENSG00000132535,ENSG00000116584,ENSG00000109072,ENSG00000067182,ENSG00000095970,ENSG00000180353,ENSG00000109670,ENSG00000019582,ENSG00000138496,ENSG00000182578,ENSG00000197943,ENSG00000169242,ENSG00000254087,ENSG00000134352,ENSG00000164136,ENSG00000017427,ENSG00000178568,ENSG00000087589,ENSG00000135744,ENSG00000167851,ENSG00000111859,ENSG00000157168,ENSG00000184349,ENSG00000112715,ENSG00000150337
GO:0090066	regulation of anatomical structure size	0.000004065813695942654	0.000004065813695942654	+1	ENSG00000177119,ENSG00000147065,ENSG00000148700,ENSG00000070961,ENSG00000148180,ENSG00000130558,ENSG00000150093,ENSG00000077522,ENSG00000103187,ENSG00000115310,ENSG00000018189,ENSG00000078018,ENSG00000065320,ENSG00000117298,ENSG00000120899,ENSG00000137710,ENSG00000161203,ENSG00000071127,ENSG00000141968,ENSG00000015285,ENSG00000123338,ENSG00000145147,ENSG00000115956,ENSG00000073921,ENSG00000124067,ENSG00000146122,ENSG00000101336
GO:0071402	cellular response to lipoprotein particle stimulus	0.000005488135876446915	0.000005488135876446915	+1	ENSG00000160255,ENSG00000150093,ENSG00000165025,ENSG00000130203,ENSG00000198911,ENSG00000095970,ENSG00000136869,ENSG00000110651,ENSG00000158869,ENSG00000127666,ENSG00000132170,ENSG00000142208
GO:0001667	ameboidal-type cell migration	0.000005871793049821743	0.000005871793049821743	+1	ENSG00000106211,ENSG00000048052,ENSG00000141646,ENSG00000152661,ENSG00000150093,ENSG00000115310,ENSG00000197256,ENSG00000120899,ENSG00000140575,ENSG00000138685,ENSG00000135046,ENSG00000162733,ENSG00000145147,ENSG00000079308,ENSG00000105220,ENSG00000113578,ENSG00000146122,ENSG00000111961,ENSG00000169855,ENSG00000122194,ENSG00000150760,ENSG00000051382,ENSG00000154229,ENSG00000105894,ENSG00000130203,ENSG00000185591,ENSG00000124782,ENSG00000153233,ENSG00000164619,ENSG00000001617,ENSG00000081189,ENSG00000197943,ENSG00000103811,ENSG00000011465,ENSG00000110880,ENSG00000178568,ENSG00000135744,ENSG00000144724,ENSG00000168615,ENSG00000112562,ENSG00000132170,ENSG00000168621,ENSG00000112715,ENSG00000121879,ENSG00000142208,ENSG00000111348,ENSG00000163220
GO:1902903	regulation of supramolecular fiber organization	0.000005951083470873241	0.000005951083470873241	+1	ENSG00000141646,ENSG00000148700,ENSG00000120885,ENSG00000148180,ENSG00000149269,ENSG00000077522,ENSG00000103187,ENSG00000104332,ENSG00000196776,ENSG00000078018,ENSG00000120899,ENSG00000137710,ENSG00000137497,ENSG00000165458,ENSG00000071127,ENSG00000015285,ENSG00000123338,ENSG00000145147,ENSG00000131941,ENSG00000115956,ENSG00000145335,ENSG00000100399,ENSG00000146122,ENSG00000101336,ENSG00000171992,ENSG00000131711,ENSG00000136717,ENSG00000175866,ENSG00000116584,ENSG00000130203,ENSG00000144339
GO:0048589	developmental growth	0.000006760491102120741	0.000006760491102120741	+1	ENSG00000124785,ENSG00000182621,ENSG00000130558,ENSG00000115310,ENSG00000018189,ENSG00000078018,ENSG00000065320,ENSG00000140575,ENSG00000138685,ENSG00000135046,ENSG00000067715,ENSG00000130477,ENSG00000162733,ENSG00000145147,ENSG00000171105,ENSG00000113578,ENSG00000189058,ENSG00000131711,ENSG00000105894,ENSG00000110492,ENSG00000130203,ENSG00000184347,ENSG00000137693,ENSG00000176697,ENSG00000001617,ENSG00000170989,ENSG00000176406,ENSG00000110651,ENSG00000081189,ENSG00000109917,ENSG00000187122,ENSG00000138814,ENSG00000079805,ENSG00000188064,ENSG00000017427,ENSG00000178568,ENSG00000157168,ENSG00000170017
GO:1902992	negative regulation of amyloid precursor protein catabolic process	0.000007586395839608885	0.000007586395839608885	+1	ENSG00000120885,ENSG00000133318,ENSG00000115310,ENSG00000139970,ENSG00000073921,ENSG00000136717,ENSG00000130203,ENSG00000148053,ENSG00000017427,ENSG00000064687
GO:0007409	axonogenesis	0.000009260377586814611	0.000009260377586814611	+1	ENSG00000164050,ENSG00000149269,ENSG00000197956,ENSG00000130558,ENSG00000197892,ENSG00000160145,ENSG00000129116,ENSG00000115310,ENSG00000018189,ENSG00000078018,ENSG00000065320,ENSG00000021645,ENSG00000117600,ENSG00000105649,ENSG00000173402,ENSG00000162068,ENSG00000145242,ENSG00000145147,ENSG00000136854,ENSG00000151150,ENSG00000258947,ENSG00000169855,ENSG00000131711,ENSG00000175866,ENSG00000114554,ENSG00000182168,ENSG00000130203,ENSG00000055163,ENSG00000184347,ENSG00000148053,ENSG00000176697,ENSG00000001617,ENSG00000187122,ENSG00000169242,ENSG00000079805,ENSG00000188064,ENSG00000116641,ENSG00000165731,ENSG00000170017,ENSG00000184349,ENSG00000168621,ENSG00000112715
GO:0150076	neuroinflammatory response	0.000010995000145035516	0.000010995000145035516	+1	ENSG00000120885,ENSG00000173372,ENSG00000160255,ENSG00000150093,ENSG00000011600,ENSG00000081237,ENSG00000145335,ENSG00000123384,ENSG00000169896,ENSG00000134780,ENSG00000176046,ENSG00000095970,ENSG00000197943,ENSG00000017427,ENSG00000006210,ENSG00000168329
GO:0006898	receptor-mediated endocytosis	0.000011582050464626437	0.000011582050464626437	+1	ENSG00000118473,ENSG00000120885,ENSG00000197959,ENSG00000160255,ENSG00000116675,ENSG00000150093,ENSG00000161203,ENSG00000165025,ENSG00000065609,ENSG00000145335,ENSG00000123384,ENSG00000125730,ENSG00000171105,ENSG00000073921,ENSG00000106976,ENSG00000182718,ENSG00000006125,ENSG00000196961,ENSG00000051382,ENSG00000132535,ENSG00000169896,ENSG00000110395,ENSG00000130203,ENSG00000109072,ENSG00000088827,ENSG00000110651,ENSG00000100599,ENSG00000079805,ENSG00000158869,ENSG00000130208,ENSG00000157168,ENSG00000080371,ENSG00000070371,ENSG00000112715,ENSG00000260314
GO:0007159	leukocyte cell-cell adhesion	0.00001316350747130844	0.00001316350747130844	+1	ENSG00000026508,ENSG00000147065,ENSG00000196126,ENSG00000090339,ENSG00000092820,ENSG00000124145,ENSG00000160255,ENSG00000204287,ENSG00000150093,ENSG00000136235,ENSG00000196776,ENSG00000149781,ENSG00000081237,ENSG00000135046,ENSG00000165025,ENSG00000111679,ENSG00000141968,ENSG00000123338,ENSG00000107099,ENSG00000135426,ENSG00000110492,ENSG00000163513,ENSG00000186951,ENSG00000162511,ENSG00000204252,ENSG00000242574,ENSG00000135077,ENSG00000155659,ENSG00000168961,ENSG00000114013,ENSG00000110651,ENSG00000203710,ENSG00000138814,ENSG00000254087,ENSG00000134352,ENSG00000164136,ENSG00000017427,ENSG00000167851,ENSG00000144802,ENSG00000168329,ENSG00000121879,ENSG00000167123,ENSG00000142208,ENSG00000143546,ENSG00000163220
GO:0070661	leukocyte proliferation	0.000014819466639249324	0.000014819466639249324	+1	ENSG00000147065,ENSG00000196126,ENSG00000120885,ENSG00000124145,ENSG00000136235,ENSG00000011600,ENSG00000171791,ENSG00000081237,ENSG00000135046,ENSG00000165025,ENSG00000123338,ENSG00000107099,ENSG00000100030,ENSG00000163513,ENSG00000184371,ENSG00000095970,ENSG00000242574,ENSG00000019582,ENSG00000155659,ENSG00000182578,ENSG00000168961,ENSG00000114013,ENSG00000110651,ENSG00000081189,ENSG00000203710,ENSG00000138814,ENSG00000254087,ENSG00000134352,ENSG00000164136,ENSG00000017427,ENSG00000012124,ENSG00000167851,ENSG00000159640,ENSG00000006210
GO:0023061	signal release	0.000024463950637260814	0.000024463950637260814	+1	ENSG00000089169,ENSG00000196126,ENSG00000132639,ENSG00000147571,ENSG00000173227,ENSG00000134294,ENSG00000152661,ENSG00000159082,ENSG00000106089,ENSG00000104332,ENSG00000168993,ENSG00000116729,ENSG00000135046,ENSG00000138078,ENSG00000067715,ENSG00000130477,ENSG00000165025,ENSG00000150907,ENSG00000186472,ENSG00000105649,ENSG00000145242,ENSG00000136854,ENSG00000145335
GO:0042119	neutrophil activation	0.000025310290131832594	0.000025310290131832594	+1	ENSG00000160255,ENSG00000011600,ENSG00000135046,ENSG00000165025,ENSG00000169896,ENSG00000116266,ENSG00000239998,ENSG00000124126,ENSG00000066336,ENSG00000158869,ENSG00000164136,ENSG00000167851
GO:0071404	cellular response to low-density lipoprotein particle stimulus	0.00002805976275389268	0.00002805976275389268	+1	ENSG00000160255,ENSG00000150093,ENSG00000165025,ENSG00000198911,ENSG00000095970,ENSG00000136869,ENSG00000110651,ENSG00000158869,ENSG00000127666,ENSG00000132170,ENSG00000142208
GO:0006836	neurotransmitter transport	0.000028783852899182593	0.000028783852899182593	+1	ENSG00000089169,ENSG00000132639,ENSG00000134294,ENSG00000159082,ENSG00000150093,ENSG00000106089,ENSG00000168993,ENSG00000138078,ENSG00000067715,ENSG00000130477,ENSG00000186472,ENSG00000105649,ENSG00000136854,ENSG00000145335,ENSG00000110436,ENSG00000099365,ENSG00000184702,ENSG00000011347,ENSG00000116266,ENSG00000149927
GO:0036230	granulocyte activation	0.000030062903525733823	0.000030062903525733823	+1	ENSG00000160255,ENSG00000011600,ENSG00000135046,ENSG00000165025,ENSG00000169896,ENSG00000103496,ENSG00000116266,ENSG00000239998,ENSG00000124126,ENSG00000066336,ENSG00000158869,ENSG00000164136,ENSG00000167851
GO:0042987	amyloid precursor protein catabolic process	0.00003787898795361215	0.00003787898795361215	+1	ENSG00000120885,ENSG00000133318,ENSG00000115310,ENSG00000139970,ENSG00000137845,ENSG00000073921,ENSG00000136717,ENSG00000130203,ENSG00000185591,ENSG00000148053,ENSG00000169242,ENSG00000254087,ENSG00000017427,ENSG00000064687,ENSG00000168615
GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.00003953433736194693	0.00003953433736194693	+1	ENSG00000164050,ENSG00000102755,ENSG00000150093,ENSG00000115310,ENSG00000019991,ENSG00000120899,ENSG00000138685,ENSG00000162733,ENSG00000140443,ENSG00000111679,ENSG00000173402,ENSG00000171105,ENSG00000051382,ENSG00000110395,ENSG00000186951,ENSG00000095970,ENSG00000155629,ENSG00000180353,ENSG00000148053,ENSG00000182578,ENSG00000011465,ENSG00000169047,ENSG00000017427,ENSG00000065361,ENSG00000087589,ENSG00000135744,ENSG00000165731,ENSG00000006210,ENSG00000168329,ENSG00000112715,ENSG00000169313,ENSG00000121879,ENSG00000107679
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.00003994872693888638	0.00003994872693888638	+1	ENSG00000164050,ENSG00000102755,ENSG00000150093,ENSG00000115310,ENSG00000019991,ENSG00000168610,ENSG00000120899,ENSG00000138685,ENSG00000162733,ENSG00000140443,ENSG00000111679,ENSG00000173402,ENSG00000171105,ENSG00000051382,ENSG00000110395,ENSG00000186951,ENSG00000095970,ENSG00000155629,ENSG00000180353,ENSG00000148053,ENSG00000182578,ENSG00000011465,ENSG00000169047,ENSG00000017427,ENSG00000065361,ENSG00000087589,ENSG00000135744,ENSG00000165731,ENSG00000006210,ENSG00000166924,ENSG00000168329,ENSG00000112715,ENSG00000169313,ENSG00000121879,ENSG00000142208,ENSG00000107679
GO:0006164	purine nucleotide biosynthetic process	0.0000409753831453679	0.0000409753831453679	+1	ENSG00000131828,ENSG00000023228,ENSG00000091140,ENSG00000168291,ENSG00000130414,ENSG00000213619,ENSG00000139180,ENSG00000167792,ENSG00000158864,ENSG00000103485,ENSG00000100714,ENSG00000151726,ENSG00000145494,ENSG00000241837,ENSG00000073578,ENSG00000157064,ENSG00000074800,ENSG00000115286,ENSG00000105607,ENSG00000165280,ENSG00000186010,ENSG00000174886,ENSG00000164116,ENSG00000186951,ENSG00000095970,ENSG00000138496,ENSG00000061918
GO:0006754	ATP biosynthetic process	0.00004173683002867274	0.00004173683002867274	+1	ENSG00000023228,ENSG00000130414,ENSG00000213619,ENSG00000139180,ENSG00000167792,ENSG00000158864,ENSG00000145494,ENSG00000241837,ENSG00000073578,ENSG00000074800,ENSG00000115286,ENSG00000165280,ENSG00000186010,ENSG00000174886,ENSG00000186951,ENSG00000095970
GO:0007599	hemostasis	0.00004400291264533394	0.00004400291264533394	+1	ENSG00000106211,ENSG00000177119,ENSG00000159176,ENSG00000137076,ENSG00000149781,ENSG00000165025,ENSG00000141968,ENSG00000015285,ENSG00000213719,ENSG00000115956,ENSG00000136854,ENSG00000105220,ENSG00000122194,ENSG00000051382,ENSG00000154229,ENSG00000172500,ENSG00000130203,ENSG00000109072,ENSG00000116266,ENSG00000151702,ENSG00000167397,ENSG00000136869,ENSG00000100605,ENSG00000197943,ENSG00000254087,ENSG00000134352,ENSG00000158869,ENSG00000104368,ENSG00000169313,ENSG00000121879,ENSG00000161911
GO:1902430	negative regulation of amyloid-beta formation	0.00004411840532723795	0.00004411840532723795	+1	ENSG00000120885,ENSG00000133318,ENSG00000115310,ENSG00000139970,ENSG00000136717,ENSG00000130203,ENSG00000148053,ENSG00000017427,ENSG00000064687
GO:1902991	regulation of amyloid precursor protein catabolic process	0.000046512901939172076	0.000046512901939172076	+1	ENSG00000120885,ENSG00000133318,ENSG00000115310,ENSG00000139970,ENSG00000073921,ENSG00000136717,ENSG00000130203,ENSG00000185591,ENSG00000148053,ENSG00000169242,ENSG00000254087,ENSG00000017427,ENSG00000064687
GO:0045807	positive regulation of endocytosis	0.000048411460951299884	0.000048411460951299884	+1	ENSG00000177119,ENSG00000118473,ENSG00000244731,ENSG00000120885,ENSG00000196776,ENSG00000081237,ENSG00000051523,ENSG00000123338,ENSG00000145335,ENSG00000123384,ENSG00000125730,ENSG00000171105,ENSG00000182718,ENSG00000110395,ENSG00000130203,ENSG00000109072,ENSG00000095970,ENSG00000134516,ENSG00000197943,ENSG00000158869,ENSG00000164136,ENSG00000080371,ENSG00000064687
GO:0032368	regulation of lipid transport	0.0000518835702817241	0.0000518835702817241	+1	ENSG00000155368,ENSG00000147571,ENSG00000100906,ENSG00000165025,ENSG00000141338,ENSG00000123384,ENSG00000151726,ENSG00000182718,ENSG00000130203,ENSG00000198911,ENSG00000186951,ENSG00000095970,ENSG00000186350,ENSG00000130208,ENSG00000135744,ENSG00000025434,ENSG00000064687,ENSG00000120088,ENSG00000111684,ENSG00000132170,ENSG00000142208,ENSG00000131408
GO:0002283	neutrophil activation involved in immune response	0.00005321756541523745	0.00005321756541523745	+1	ENSG00000160255,ENSG00000011600,ENSG00000165025,ENSG00000169896,ENSG00000116266,ENSG00000239998,ENSG00000066336,ENSG00000158869
GO:0032956	regulation of actin cytoskeleton organization	0.00005355910174953203	0.00005355910174953203	+1	ENSG00000141646,ENSG00000148700,ENSG00000140750,ENSG00000148180,ENSG00000149269,ENSG00000077522,ENSG00000103187,ENSG00000104332,ENSG00000196776,ENSG00000120899,ENSG00000137710,ENSG00000165458,ENSG00000071127,ENSG00000015285,ENSG00000123338,ENSG00000145242,ENSG00000145147,ENSG00000131941,ENSG00000115956,ENSG00000123384,ENSG00000146122,ENSG00000101336,ENSG00000171992
GO:1902003	regulation of amyloid-beta formation	0.00005634338175259792	0.00005634338175259792	+1	ENSG00000120885,ENSG00000133318,ENSG00000115310,ENSG00000139970,ENSG00000073921,ENSG00000136717,ENSG00000130203,ENSG00000185591,ENSG00000148053,ENSG00000169242,ENSG00000017427,ENSG00000064687
GO:0097242	amyloid-beta clearance	0.000056730061777728685	0.000056730061777728685	+1	ENSG00000120885,ENSG00000160255,ENSG00000140443,ENSG00000123384,ENSG00000125730,ENSG00000171105,ENSG00000073921,ENSG00000169896,ENSG00000130203,ENSG00000095970,ENSG00000116478
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	0.000058043334665844346	0.000058043334665844346	+1	ENSG00000023228,ENSG00000130414,ENSG00000213619,ENSG00000139180,ENSG00000167792,ENSG00000158864,ENSG00000145494,ENSG00000241837,ENSG00000073578,ENSG00000074800,ENSG00000115286,ENSG00000165280,ENSG00000186010,ENSG00000174886,ENSG00000186951,ENSG00000095970
GO:0009145	purine nucleoside triphosphate biosynthetic process	0.000058043334665844346	0.000058043334665844346	+1	ENSG00000023228,ENSG00000130414,ENSG00000213619,ENSG00000139180,ENSG00000167792,ENSG00000158864,ENSG00000145494,ENSG00000241837,ENSG00000073578,ENSG00000074800,ENSG00000115286,ENSG00000165280,ENSG00000186010,ENSG00000174886,ENSG00000186951,ENSG00000095970
GO:0034109	homotypic cell-cell adhesion	0.00005967273690050187	0.00005967273690050187	+1	ENSG00000106211,ENSG00000159176,ENSG00000137076,ENSG00000119139,ENSG00000149781,ENSG00000137710,ENSG00000165025,ENSG00000213719,ENSG00000115956,ENSG00000136854,ENSG00000151150,ENSG00000051382,ENSG00000154229,ENSG00000172500,ENSG00000116266
GO:0048771	tissue remodeling	0.00006649536224647668	0.00006649536224647668	+1	ENSG00000152661,ENSG00000104332,ENSG00000136235,ENSG00000120899,ENSG00000165025,ENSG00000162733,ENSG00000154229,ENSG00000105894,ENSG00000110492,ENSG00000011347,ENSG00000135926,ENSG00000168918,ENSG00000183160,ENSG00000182578,ENSG00000170989,ENSG00000081189,ENSG00000164136,ENSG00000135744,ENSG00000159640,ENSG00000132170
GO:0050890	cognition	0.00006673254511114646	0.00006673254511114646	+1	ENSG00000182621,ENSG00000147571,ENSG00000159082,ENSG00000204287,ENSG00000136531,ENSG00000183454,ENSG00000273079,ENSG00000021645,ENSG00000171105,ENSG00000073921,ENSG00000132535,ENSG00000105894,ENSG00000100030,ENSG00000174469,ENSG00000130203,ENSG00000118160,ENSG00000095970,ENSG00000118515,ENSG00000168309,ENSG00000148053,ENSG00000176697,ENSG00000137462,ENSG00000081189,ENSG00000106278,ENSG00000111859,ENSG00000064687
GO:1901293	nucleoside phosphate biosynthetic process	0.00006683842504307062	0.00006683842504307062	+1	ENSG00000131828,ENSG00000023228,ENSG00000091140,ENSG00000168291,ENSG00000130414,ENSG00000213619,ENSG00000139180,ENSG00000167792,ENSG00000158864,ENSG00000103485,ENSG00000100714,ENSG00000151726,ENSG00000145494,ENSG00000241837,ENSG00000167325,ENSG00000073578,ENSG00000157064,ENSG00000074800,ENSG00000115286,ENSG00000105607,ENSG00000165280,ENSG00000186010,ENSG00000174886,ENSG00000164116,ENSG00000186951,ENSG00000095970,ENSG00000138496,ENSG00000061918,ENSG00000162433
GO:0014910	regulation of smooth muscle cell migration	0.00006708764710125283	0.00006708764710125283	+1	ENSG00000115461,ENSG00000145147,ENSG00000123384,ENSG00000163191,ENSG00000110492,ENSG00000109072,ENSG00000128512,ENSG00000154734,ENSG00000081189,ENSG00000116641,ENSG00000017427,ENSG00000159640
GO:0051051	negative regulation of transport	0.00007038500863072493	0.00007038500863072493	+1	ENSG00000147571,ENSG00000069966,ENSG00000152661,ENSG00000077522,ENSG00000104332,ENSG00000196776,ENSG00000120899,ENSG00000135046,ENSG00000150907,ENSG00000123338,ENSG00000145335,ENSG00000151150,ENSG00000073921,ENSG00000182718,ENSG00000189058,ENSG00000132535,ENSG00000099365,ENSG00000136717,ENSG00000130203,ENSG00000198911,ENSG00000116266,ENSG00000047410,ENSG00000067182,ENSG00000084093,ENSG00000129667,ENSG00000019582,ENSG00000137462,ENSG00000168961,ENSG00000066336,ENSG00000100599,ENSG00000138814,ENSG00000169047,ENSG00000105383,ENSG00000130208,ENSG00000065361,ENSG00000167851,ENSG00000157168,ENSG00000025434,ENSG00000064687
GO:0072522	purine-containing compound biosynthetic process	0.00007387192686391542	0.00007387192686391542	+1	ENSG00000131828,ENSG00000023228,ENSG00000091140,ENSG00000168291,ENSG00000130414,ENSG00000213619,ENSG00000139180,ENSG00000167792,ENSG00000158864,ENSG00000103485,ENSG00000100714,ENSG00000151726,ENSG00000145494,ENSG00000241837,ENSG00000073578,ENSG00000157064,ENSG00000074800,ENSG00000115286,ENSG00000105607,ENSG00000165280,ENSG00000186010,ENSG00000174886,ENSG00000164116,ENSG00000186951,ENSG00000095970,ENSG00000138496,ENSG00000061918
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	0.00007584748151331676	0.00007584748151331676	+1	ENSG00000106211,ENSG00000120885,ENSG00000011600,ENSG00000168610,ENSG00000081237,ENSG00000051523,ENSG00000165025,ENSG00000116584,ENSG00000115267,ENSG00000136869,ENSG00000135077,ENSG00000239998,ENSG00000137462,ENSG00000168961,ENSG00000114013,ENSG00000197943,ENSG00000174125,ENSG00000172247
GO:0050764	regulation of phagocytosis	0.00007851972448201583	0.00007851972448201583	+1	ENSG00000177119,ENSG00000244731,ENSG00000196776,ENSG00000081237,ENSG00000051523,ENSG00000165025,ENSG00000123338,ENSG00000125730,ENSG00000101336,ENSG00000011347,ENSG00000095970,ENSG00000134516,ENSG00000137462,ENSG00000197943,ENSG00000158869,ENSG00000164136,ENSG00000167851,ENSG00000064687
GO:0009165	nucleotide biosynthetic process	0.00008628711351253005	0.00008628711351253005	+1	ENSG00000131828,ENSG00000023228,ENSG00000091140,ENSG00000168291,ENSG00000130414,ENSG00000213619,ENSG00000139180,ENSG00000167792,ENSG00000158864,ENSG00000103485,ENSG00000100714,ENSG00000151726,ENSG00000145494,ENSG00000241837,ENSG00000167325,ENSG00000073578,ENSG00000157064,ENSG00000074800,ENSG00000115286,ENSG00000105607,ENSG00000165280,ENSG00000186010,ENSG00000174886,ENSG00000164116,ENSG00000186951,ENSG00000095970,ENSG00000138496,ENSG00000061918
GO:0010631	epithelial cell migration	0.00008986458263133793	0.00008986458263133793	+1	ENSG00000106211,ENSG00000048052,ENSG00000141646,ENSG00000115310,ENSG00000197256,ENSG00000120899,ENSG00000138685,ENSG00000135046,ENSG00000145147,ENSG00000105220,ENSG00000113578,ENSG00000146122,ENSG00000111961,ENSG00000169855,ENSG00000122194,ENSG00000150760,ENSG00000051382,ENSG00000154229,ENSG00000105894,ENSG00000130203,ENSG00000185591,ENSG00000124782,ENSG00000153233,ENSG00000164619,ENSG00000081189,ENSG00000197943,ENSG00000103811,ENSG00000011465,ENSG00000110880,ENSG00000135744,ENSG00000144724,ENSG00000168615,ENSG00000112562,ENSG00000132170,ENSG00000112715,ENSG00000121879,ENSG00000142208,ENSG00000163220
GO:0017156	calcium-ion regulated exocytosis	0.00009822771836292124	0.00009822771836292124	+1	ENSG00000089169,ENSG00000173227,ENSG00000106089,ENSG00000067715,ENSG00000130477,ENSG00000105649,ENSG00000136854,ENSG00000011347,ENSG00000116266,ENSG00000149927,ENSG00000084093,ENSG00000176406,ENSG00000019505
GO:0014909	smooth muscle cell migration	0.00010482977437098224	0.00010482977437098224	+1	ENSG00000115461,ENSG00000145147,ENSG00000123384,ENSG00000163191,ENSG00000110492,ENSG00000109072,ENSG00000128512,ENSG00000154734,ENSG00000081189,ENSG00000116641,ENSG00000017427,ENSG00000159640,ENSG00000104368
GO:0070663	regulation of leukocyte proliferation	0.0001061147807184333	0.0001061147807184333	+1	ENSG00000196126,ENSG00000124145,ENSG00000136235,ENSG00000011600,ENSG00000171791,ENSG00000081237,ENSG00000135046,ENSG00000165025,ENSG00000123338,ENSG00000100030,ENSG00000163513,ENSG00000184371,ENSG00000242574,ENSG00000019582,ENSG00000155659,ENSG00000182578,ENSG00000168961,ENSG00000114013,ENSG00000110651,ENSG00000081189,ENSG00000203710,ENSG00000138814,ENSG00000254087,ENSG00000134352,ENSG00000164136,ENSG00000017427,ENSG00000012124,ENSG00000167851
GO:0090132	epithelium migration	0.00011015686926125405	0.00011015686926125405	+1	ENSG00000106211,ENSG00000048052,ENSG00000141646,ENSG00000115310,ENSG00000197256,ENSG00000120899,ENSG00000138685,ENSG00000135046,ENSG00000145147,ENSG00000105220,ENSG00000113578,ENSG00000146122,ENSG00000111961,ENSG00000169855,ENSG00000122194,ENSG00000150760,ENSG00000051382,ENSG00000154229,ENSG00000105894,ENSG00000130203,ENSG00000185591,ENSG00000124782,ENSG00000153233,ENSG00000164619,ENSG00000081189,ENSG00000197943,ENSG00000103811,ENSG00000011465,ENSG00000110880,ENSG00000135744,ENSG00000144724,ENSG00000168615,ENSG00000112562,ENSG00000132170,ENSG00000112715,ENSG00000121879,ENSG00000142208,ENSG00000163220
GO:0032970	regulation of actin filament-based process	0.00011049985298056383	0.00011049985298056383	+1	ENSG00000141646,ENSG00000148700,ENSG00000140750,ENSG00000148180,ENSG00000149269,ENSG00000077522,ENSG00000103187,ENSG00000104332,ENSG00000196776,ENSG00000120899,ENSG00000137710,ENSG00000165458,ENSG00000071127,ENSG00000174437,ENSG00000015285,ENSG00000123338,ENSG00000145242,ENSG00000145147,ENSG00000131941,ENSG00000115956,ENSG00000123384,ENSG00000146122,ENSG00000101336,ENSG00000171992
